objID run rerun camcol field rowc colc petroRad_r rowc_g rowc_i colc_g colc_i class imageName morphology
1237662262169239969 3909 301 1 129 1391.55 189.5265 7.713035 1402.557 1395.848 191.4477 188.0101 GALAXY 3909_301_1_129 edgeon
1237662262176776581 3909 301 1 244 1391.142 559.6684 6.249166 1403.046 1394.691 560.5183 557.7903 GALAXY 3909_301_1_244 edgeon
1237662262704668889 3909 301 2 107 1317.189 1770.678 5.933568 1327.349 1320.806 1771.918 1770.452 GALAXY 3909_301_2_107 edgeon
1237662262705455251 3909 301 2 119 145.3775 1565.265 9.444679 152.6236 148.9078 1563.534 1564.757 GALAXY 3909_301_2_119 edgeon
1237662262705586321 3909 301 2 121 532.3482 1556.447 9.045263 543.3055 535.6695 1557.446 1556.492 GALAXY 3909_301_2_121 edgeon
1237662262702571702 3909 301 2 75 1329.969 776.7223 4.065488 1340.469 1333.322 777.3314 775.9209 GALAXY 3909_301_2_75 edgeon
1237662263777951949 3909 301 4 100 1301.248 123.3576 5.827848 1310.657 1304.327 122.7465 122.8812 GALAXY 3909_301_4_100 edgeon
1237662263781294264 3909 301 4 151 649.7954 1360.916 7.205735 659.7435 653.4008 1360.318 1360.435 GALAXY 3909_301_4_151 edgeon
1237662263781818555 3909 301 4 159 735.3414 342.8642 5.545483 745.1115 738.6699 341.7965 342.4526 GALAXY 3909_301_4_159 edgeon
1237662263786865037 3909 301 4 236 1227.963 809.0916 27.91797 1237.306 1231.07 809.0146 808.9457 GALAXY 3909_301_4_236 edgeon
1237662263788896452 3909 301 4 267 112.3644 1971.546 13.68389 121.0856 115.989 1971.317 1971.677 GALAXY 3909_301_4_267 edgeon
1237662264316526815 3909 301 5 126 975.4536 388.7112 6.832492 983.9576 978.4885 389.1911 390.0793 GALAXY 3909_301_5_126 edgeon
1237662264317116563 3909 301 5 135 561.0884 1975.488 6.815685 570.6313 563.8484 1976.841 1978.599 GALAXY 3909_301_5_135 edgeon
1237662264318558409 3909 301 5 157 1122.917 145.5679 16.07633 1132.009 1125.786 145.4474 146.9292 GALAXY 3909_301_5_157 edgeon
1237662264319279389 3909 301 5 168 513.6321 1423.011 8.877376 523.0886 516.6473 1423.452 1424.971 GALAXY 3909_301_5_168 edgeon
1237662264321573198 3909 301 5 203 1161.588 597.3316 5.190916 1170.513 1164.453 597.8339 598.7932 GALAXY 3909_301_5_203 edgeon
1237662264857002132 3909 301 6 181 133.9642 122.2401 9.575906 145.1073 136.8401 124.1514 124.5615 GALAXY 3909_301_6_181 edgeon
1237662264859492681 3909 301 6 219 845.9989 593.2839 4.857879 856.903 849.1079 594.5157 595.1831 GALAXY 3909_301_6_219 edgeon
1237662266456604963 3910 301 1 13 1038.555 494.2759 9.476877 1051.138 1041.668 494.9814 492.413 GALAXY 3910_301_1_13 edgeon
1237662266460143972 3910 301 1 67 1356.311 820.9022 9.486774 1367.853 1359.543 822.7974 819.2772 GALAXY 3910_301_1_67 edgeon
1237662266994786491 3910 301 2 33 1089.915 1664.709 4.592098 1101.395 1093.435 1667.344 1664.761 GALAXY 3910_301_2_33 edgeon
1237662268074754404 3910 301 4 128 296.3801 1260.949 9.498294 305.8242 298.5436 1261.196 1260.167 GALAXY 3910_301_4_128 edgeon
1237662268610773347 3910 301 5 115 987.8248 989.4252 7.053352 997.9549 990.7475 991.2885 991.1951 GALAXY 3910_301_5_115 edgeon
1237662268607037644 3910 301 5 58 334.2203 1388.853 2.97001 344.4642 337.3049 1390.705 1390.675 GALAXY 3910_301_5_58 edgeon
1237662268608413952 3910 301 5 79 429.3106 298.9942 6.931496 439.5391 432.0712 300.1436 299.8781 GALAXY 3910_301_5_79 edgeon
1237662269148168470 3910 301 6 123 1274.358 890.6882 9.290353 1286.404 1277.263 893.1813 892.6937 GALAXY 3910_301_6_123 edgeon
1237663238741950610 4136 301 4 198 667.2561 295.5135 8.701363 677.4006 669.5692 291.5814 294.034 GALAXY 4136_301_4_198 edgeon
1237663479256645966 4192 301 4 145 575.1772 1353.146 8.426115 585.1814 578.3883 1353.896 1352.924 GALAXY 4192_301_4_145 edgeon
1237663479260643562 4192 301 4 206 706.0231 559.2606 5.916179 716.173 708.8563 560.2685 558.9402 GALAXY 4192_301_4_206 edgeon
1237663479800135936 4192 301 5 246 167.9027 792.324 6.063137 177.3221 170.8204 793.9193 793.9464 GALAXY 4192_301_5_246 edgeon
1237663480334909623 4192 301 6 214 917.8076 143.2919 11.97989 928.7635 919.6807 145.1147 145.5193 GALAXY 4192_301_6_214 edgeon
1237663531331420452 4204 301 5 119 451.945 1862.683 7.91759 460.1088 454.2348 1861.297 1862.702 GALAXY 4204_301_5_119 edgeon
1237663543146774822 4207 301 3 183 371.6184 801.9178 6.125787 381.6094 373.2878 803.1255 799.609 GALAXY 4207_301_3_183 edgeon
1237663786882105737 4264 301 1 121 572.4683 1898.956 6.649353 583.3389 576.4165 1898.628 1896.325 GALAXY 4264_301_1_121 edgeon
1237663787418845441 4264 301 2 119 1154.449 1690.061 6.08189 1164.975 1158.485 1689.582 1688.719 GALAXY 4264_301_2_119 edgeon
1237663787419894007 4264 301 2 135 503.5222 1555.622 10.16797 513.5496 507.2691 1556.273 1555.092 GALAXY 4264_301_2_135 edgeon
1237663787420811609 4264 301 2 149 947.3521 1443.433 6.102523 957.8218 951.0594 1443.392 1442.726 GALAXY 4264_301_2_149 edgeon
1237663787422974179 4264 301 2 182 1163.0 848.9557 5.947806 1172.743 1166.479 848.6447 848.0016 GALAXY 4264_301_2_182 edgeon
1237663787423563873 4264 301 2 191 1098.582 1051.886 14.18051 1108.717 1101.855 1052.138 1051.044 GALAXY 4264_301_2_191 edgeon
1237663787423826053 4264 301 2 195 277.2102 173.7214 9.306677 287.2032 281.1869 173.3633 172.0766 GALAXY 4264_301_2_195 edgeon
1237663787428479150 4264 301 2 266 1150.152 902.6243 4.936565 1159.641 1153.599 902.22 901.2587 GALAXY 4264_301_2_266 edgeon
1237663787415503134 4264 301 2 68 286.8784 1286.869 5.743469 296.7473 290.1808 1285.843 1285.89 GALAXY 4264_301_2_68 edgeon
1237663788496519420 4264 301 4 179 1303.944 846.6406 10.98177 1313.97 1308.01 845.2197 845.9543 GALAXY 4264_301_4_179 edgeon
1237663788499075246 4264 301 4 218 890.9808 178.5966 7.816978 900.8417 894.2362 177.746 178.5853 GALAXY 4264_301_4_218 edgeon
1237663788490686839 4264 301 4 90 1125.208 854.2478 8.966032 1135.25 1128.52 852.6566 853.3793 GALAXY 4264_301_4_90 edgeon
1237663788491276643 4264 301 4 99 101.7063 798.391 6.656692 111.6593 105.4907 796.8717 797.6354 GALAXY 4264_301_4_99 edgeon
1237663789028606349 4264 301 5 106 1129.484 215.7834 6.574391 1139.362 1132.753 214.8255 216.9421 GALAXY 4264_301_5_106 edgeon
1237663789037715615 4264 301 5 245 1108.019 765.9448 5.347674 1117.689 1112.422 765.2119 767.4992 GALAXY 4264_301_5_245 edgeon
1237663789038305359 4264 301 5 254 573.1937 710.8909 27.91772 583.7221 576.7565 711.4891 711.7971 GALAXY 4264_301_5_254 edgeon
1237663916267798885 4294 301 2 118 557.1895 1434.406 9.398127 568.1607 560.8806 1432.771 1432.599 GALAXY 4294_301_2_118 edgeon
1237663916265439645 4294 301 2 82 1126.771 1651.159 9.305125 1137.688 1130.399 1650.468 1650.172 GALAXY 4294_301_2_82 edgeon
1237663916265898207 4294 301 2 89 799.2363 1079.575 5.562573 810.2766 802.6276 1078.926 1078.988 GALAXY 4294_301_2_89 edgeon
1237663916265963806 4294 301 2 90 675.8054 1630.196 3.154089 687.2887 679.4797 1629.842 1629.677 GALAXY 4294_301_2_90 edgeon
1237663916804276734 4294 301 3 112 1110.528 81.58012 9.146959 1120.996 1111.486 80.14516 78.9308 GALAXY 4294_301_3_112 edgeon
1237663917342392455 4294 301 4 131 942.0726 1288.794 166.5277 953.4277 946.1022 1286.891 1288.158 GALAXY 4294_301_4_131 edgeon
1237663917339377974 4294 301 4 85 566.4615 1667.769 7.897851 577.5176 570.4141 1665.335 1667.218 GALAXY 4294_301_4_85 edgeon
1237663917339443377 4294 301 4 86 460.83 1172.876 5.864679 471.6533 464.5813 1170.355 1172.395 GALAXY 4294_301_4_86 edgeon
1237663917876838687 4294 301 5 94 310.3367 188.5071 11.55893 321.618 313.7054 186.1588 189.6387 GALAXY 4294_301_5_94 edgeon
1237663917876969799 4294 301 5 96 1204.54 1429.662 7.256466 1214.373 1208.552 1427.178 1430.75 GALAXY 4294_301_5_96 edgeon
1237663918414692841 4294 301 6 109 316.1207 1142.118 7.959652 328.0392 319.4325 1142.143 1143.627 GALAXY 4294_301_6_109 edgeon
1237663918415216859 4294 301 6 117 132.4928 1330.955 8.512492 144.386 135.9802 1330.798 1332.304 GALAXY 4294_301_6_117 edgeon
1237663918416462142 4294 301 6 136 126.1867 1432.543 11.61157 138.4273 129.8323 1432.107 1434.38 GALAXY 4294_301_6_136 edgeon
1237663918420000978 4294 301 6 190 1366.871 414.0194 7.652112 1378.543 1370.681 413.683 415.7794 GALAXY 4294_301_6_190 edgeon
1237664293684838469 4382 301 1 69 310.7563 1242.581 4.837051 322.7446 314.195 1249.821 1242.22 GALAXY 4382_301_1_69 edgeon
1237664294219022651 4382 301 2 28 1222.813 1005.394 18.02037 1234.175 1225.962 1012.026 1006.763 GALAXY 4382_301_2_28 edgeon
1237664294754779258 4382 301 3 11 191.9912 1791.137 18.02095 201.6593 194.6468 1796.689 1791.475 GALAXY 4382_301_3_11 edgeon
1237664295829897376 4382 301 5 32 692.0146 1502.847 7.491015 703.2104 695.2397 1508.054 1506.368 GALAXY 4382_301_5_32 edgeon
1237664296365457573 4382 301 6 12 500.2873 1496.957 7.977695 513.0499 503.2696 1503.648 1500.422 GALAXY 4382_301_6_12 edgeon
1237664668440461404 4469 301 3 370 627.8539 257.1861 5.135276 638.9949 630.8451 257.4914 256.3314 GALAXY 4469_301_3_370 edgeon
1237664668440723538 4469 301 3 374 936.3878 1220.879 5.796222 947.6081 939.55 1222.71 1220.793 GALAXY 4469_301_3_374 edgeon
1237665226233806956 4599 301 2 133 1287.032 1423.765 18.58008 1298.405 1290.301 1424.88 1423.889 GALAXY 4599_301_2_133 edgeon
1237665227844157589 4599 301 5 129 1104.015 807.4221 10.73497 1115.62 1106.909 808.9143 809.7625 GALAXY 4599_301_5_129 edgeon
1237665367434068170 4632 301 1 182 863.6037 336.2813 15.24748 876.2806 867.0114 341.1111 336.3305 GALAXY 4632_301_1_182 edgeon
1237665367968448619 4632 301 2 144 622.8722 591.2933 8.83438 634.883 625.7426 596.2163 592.0144 GALAXY 4632_301_2_144 edgeon
1237665367972511865 4632 301 2 206 78.11026 1044.222 8.93001 89.67326 81.23112 1049.589 1044.974 GALAXY 4632_301_2_206 edgeon
1237665368505057379 4632 301 3 140 970.5522 272.188 5.146547 981.8978 973.405 275.8912 271.8116 GALAXY 4632_301_3_140 edgeon
1237665369044615268 4632 301 4 181 613.0262 1980.503 8.907103 625.2932 616.2611 1984.707 1981.403 GALAXY 4632_301_4_181 edgeon
1237665429166882863 4646 301 4 70 113.8434 1887.02 8.978783 125.9255 117.425 1886.581 1887.096 GALAXY 4646_301_4_70 edgeon
1237666407900315817 4874 301 3 341 866.929 1395.588 4.130331 877.2606 870.2437 1400.77 1395.341 GALAXY 4874_301_3_341 edgeon
1237667259894726818 5072 301 6 40 1205.198 561.45 6.563494 1217.532 1208.487 560.694 563.3161 GALAXY 5072_301_6_40 edgeon
1237668603145158942 5385 301 4 31 1043.484 553.5718 10.28672 1055.308 1045.963 552.8072 553.0477 GALAXY 5385_301_4_31 edgeon
1237671266569617536 6005 301 5 151 643.3064 1447.244 9.225364 654.4977 646.2326 1446.642 1448.786 GALAXY 6005_301_5_151 edgeon
1237671267106291874 6005 301 6 148 217.6324 1258.667 6.147826 230.2121 220.2675 1259.714 1260.774 GALAXY 6005_301_6_148 edgeon
1237671769072533526 6122 301 5 25 228.341 485.5447 12.68415 237.8677 231.6732 486.1582 488.9984 GALAXY 6122_301_5_25 edgeon
1237671769616351448 6122 301 6 131 1048.689 366.9101 6.595144 1060.307 1051.817 368.5482 370.2947 GALAXY 6122_301_6_131 edgeon
1237671940334420082 6162 301 4 26 464.8383 475.7825 4.87397 474.2914 468.1223 476.6805 476.059 GALAXY 6162_301_4_26 edgeon
1237673808653976169 6597 301 4 160 1310.351 1735.191 5.583276 1321.751 1313.645 1737.231 1735.755 GALAXY 6597_301_4_160 edgeon
1237674648848040165 6793 301 1 24 1194.016 1716.291 5.512823 1207.109 1197.207 1717.519 1713.891 GALAXY 6793_301_1_24 edgeon
1237674649923944584 6793 301 3 57 960.2031 1965.763 5.811111 970.5613 963.021 1965.884 1964.409 GALAXY 6793_301_3_57 edgeon
1237674650996637901 6793 301 5 41 346.9818 730.5815 10.83178 358.4691 350.1635 731.3417 732.3567 GALAXY 6793_301_5_41 edgeon
1237674651534491841 6793 301 6 56 408.2567 1465.359 10.48203 419.7246 410.8588 1466.155 1466.417 GALAXY 6793_301_6_56 edgeon
1237648704600867002 752 301 4 629 1212.734 846.4253 9.742444 1225.37 1216.078 850.828 846.4446 GALAXY 752_301_4_629 edgeon
1237648720680583296 756 301 2 226 240.8723 1971.773 7.828587 254.6718 243.9297 1970.164 1971.739 GALAXY 756_301_2_226 edgeon
1237648720689627356 756 301 2 364 1287.338 994.5538 9.436674 1296.5 1290.836 994.8698 993.7961 GALAXY 756_301_2_364 edgeon
1237648721217061052 756 301 3 220 929.8729 1784.377 6.302457 940.2413 932.8718 1785.352 1783.303 GALAXY 756_301_3_220 edgeon
1237648721219616883 756 301 3 259 77.15099 1211.983 13.68076 87.31713 80.64265 1211.026 1210.56 GALAXY 756_301_3_259 edgeon
1237648721220010094 756 301 3 265 296.8008 439.2619 9.270506 307.6212 300.0343 437.9294 436.7326 GALAXY 756_301_3_265 edgeon
1237648721226629373 756 301 3 366 1287.818 1123.263 7.432237 1297.866 1290.89 1123.024 1121.544 GALAXY 756_301_3_366 edgeon
1237648721255596436 756 301 3 808 471.114 977.0037 9.57875 482.7658 474.6274 976.7291 975.4548 GALAXY 756_301_3_808 edgeon
1237648721754718448 756 301 4 232 1328.636 535.1732 9.29316 1338.91 1331.667 534.4527 534.5942 GALAXY 756_301_4_232 edgeon
1237648721759633646 756 301 4 307 1368.185 732.2297 8.833482 1379.451 1371.553 731.6694 731.465 GALAXY 756_301_4_307 edgeon
1237648721759830317 756 301 4 310 1253.725 597.8795 12.77888 1264.122 1256.699 596.635 597.5751 GALAXY 756_301_4_310 edgeon
1237648721763958988 756 301 4 373 1176.372 647.1264 5.966815 1187.424 1179.602 647.158 646.8852 GALAXY 756_301_4_373 edgeon
1237679437742670006 7908 301 1 117 1281.761 1859.56 7.343762 1292.964 1283.895 1861.068 1857.22 GALAXY 7908_301_1_117 edgeon
1237679437742801004 7908 301 1 119 1033.885 700.3994 12.21688 1046.111 1036.581 700.7854 698.1044 GALAXY 7908_301_1_119 edgeon
