objID run rerun camcol field rowc colc petroRad_r rowc_g rowc_i colc_g colc_i class imageName morphology
1237658802036146374 3103 301 4 128 913.2213 1558.429 9.016193 923.0541 916.959 1555.597 1558.133 GALAXY 3103_301_4_128 elliptical
1237658800425205825 3103 301 1 123 789.3787 1236.147 5.949502 801.467 793.7628 1233.261 1233.631 GALAXY 3103_301_1_123 elliptical
1237658803110215741 3103 301 6 133 684.3563 1258.199 4.446822 694.7573 687.4642 1256.091 1259.844 GALAXY 3103_301_6_133 elliptical
1237658802035949673 3103 301 4 125 637.6979 211.2976 3.86885 647.0145 640.9857 207.6125 210.935 GALAXY 3103_301_4_125 elliptical
1237657590858449046 2821 301 4 175 291.7716 1552.653 3.892431 301.239 295.5836 1549.558 1551.957 GALAXY 2821_301_4_175 elliptical
1237658803110740080 3103 301 6 141 582.8137 445.3943 4.092383 593.2805 585.9663 443.3468 447.438 GALAXY 3103_301_6_141 elliptical
1237657591933108331 2821 301 6 189 256.7789 686.4914 3.8179 268.3825 260.7758 685.6851 688.1271 GALAXY 2821_301_6_189 elliptical
1237658800427368605 3103 301 1 156 506.592 1244.55 3.634912 518.0407 510.8608 1241.234 1242.053 GALAXY 3103_301_1_156 elliptical
1237658801500979349 3103 301 3 154 1116.902 1206.755 5.443873 1125.614 1120.019 1202.818 1204.91 GALAXY 3103_301_3_154 elliptical
1237657590859694214 2821 301 4 194 1203.605 930.1313 4.441977 1212.89 1207.39 926.8958 929.4235 GALAXY 2821_301_4_194 elliptical
1237658800427958357 3103 301 1 165 764.1481 1024.259 7.473467 776.3417 768.5061 1020.622 1021.406 GALAXY 3103_301_1_165 elliptical
1237658803112312910 3103 301 6 165 359.3081 1461.558 5.70447 369.8658 362.4902 1459.844 1462.656 GALAXY 3103_301_6_165 elliptical
1237658917458018454 3130 301 3 46 630.5477 493.5016 6.649767 640.1479 633.6509 492.6873 492.0703 GALAXY 3130_301_3_46 elliptical
1237658803114737755 3103 301 6 202 133.3033 950.6565 7.676396 143.2028 136.2718 949.0325 952.3726 GALAXY 3103_301_6_202 elliptical
1237658802042110212 3103 301 4 219 1126.11 1294.93 8.845903 1135.724 1129.541 1291.83 1294.592 GALAXY 3103_301_4_219 elliptical
1237658800431104154 3103 301 1 213 82.26203 584.1938 6.016939 94.07175 86.46732 580.4537 581.5747 GALAXY 3103_301_1_213 elliptical
1237658801504387191 3103 301 3 206 1093.114 1091.344 3.357776 1101.831 1096.37 1087.077 1089.199 GALAXY 3103_301_3_206 elliptical
1237658802041585728 3103 301 4 211 699.3406 740.4903 8.823931 708.6196 702.821 736.9973 740.2706 GALAXY 3103_301_4_211 elliptical
1237658916386963650 3130 301 1 87 796.8268 1100.232 5.079615 807.5729 800.4589 1100.302 1098.742 GALAXY 3130_301_1_87 elliptical
1237658801505828990 3103 301 3 228 1227.518 1788.569 3.676622 1236.764 1230.677 1784.904 1786.95 GALAXY 3103_301_3_228 elliptical
1237658802041782403 3103 301 4 214 617.8778 1173.561 2.913669 627.3218 621.6575 1170.396 1173.204 GALAXY 3103_301_4_214 elliptical
1237658800969810040 3103 301 2 241 776.3994 1303.379 6.629194 786.5891 780.0467 1300.07 1302.307 GALAXY 3103_301_2_241 elliptical
1237660241387716752 3438 301 5 138 462.6838 377.9639 3.662723 472.2589 465.4944 377.2839 379.0378 GALAXY 3438_301_5_138 elliptical
1237663238203637922 4136 301 3 176 1148.031 81.58875 4.129497 1158.808 1151.021 78.1434 78.99258 GALAXY 4136_301_3_176 elliptical
1237666299483062388 4849 301 1 809 316.2142 612.521 4.890356 327.8015 319.719 614.333 610.7173 GALAXY 4849_301_1_809 elliptical
1237663329475559603 4157 301 5 235 674.6795 1988.149 5.692352 685.5688 678.1266 1990.17 1990.355 GALAXY 4157_301_5_235 elliptical
1237666299484438694 4849 301 1 830 1296.164 1000.543 8.695842 1307.909 1299.902 1003.001 998.8504 GALAXY 4849_301_1_830 elliptical
1237663237667422379 4136 301 2 186 952.9899 1709.294 3.621204 963.2932 955.9902 1706.112 1707.66 GALAXY 4136_301_2_186 elliptical
1237653651838599303 1904 301 3 206 560.553 974.0703 5.965446 571.3603 563.2273 963.394 969.8906 GALAXY 1904_301_3_206 elliptical
1237653651838664900 1904 301 3 207 439.3562 1702.389 6.797746 449.989 441.9691 1692.011 1698.321 GALAXY 1904_301_3_207 elliptical
1237653650764333160 1904 301 1 198 844.7629 701.1839 5.832188 857.1803 847.5526 690.55 696.3226 GALAXY 1904_301_1_198 elliptical
1237653651301073090 1904 301 2 196 1058.78 652.4241 5.054668 1069.315 1061.098 641.7875 648.5871 GALAXY 1904_301_2_196 elliptical
1237656495653650643 2566 301 4 356 1143.291 1919.392 4.43595 1152.579 1146.353 1915.193 1918.729 GALAXY 2566_301_4_356 elliptical
1237653650765447419 1904 301 1 215 428.1662 858.3962 3.361783 440.5393 431.2917 847.8704 853.6832 GALAXY 1904_301_1_215 elliptical
1237653652376256626 1904 301 4 218 545.5497 180.4219 8.789992 556.1076 547.9986 167.9623 176.9504 GALAXY 1904_301_4_218 elliptical
1237653652376387704 1904 301 4 220 149.5436 1352.189 4.540955 160.8048 152.2038 1340.081 1348.831 GALAXY 1904_301_4_220 elliptical
1237649918427463866 1035 301 1 41 1282.948 555.1984 4.095284 1295.262 1286.149 558.5024 554.248 GALAXY 1035_301_1_41 elliptical
1237649918963941461 1035 301 2 35 884.0956 1093.664 3.275493 894.5438 887.294 1097.602 1093.692 GALAXY 1035_301_2_35 elliptical
1237653652376453442 1904 301 4 221 1064.93 1075.623 6.32508 1076.183 1067.727 1063.347 1072.343 GALAXY 1904_301_4_221 elliptical
1237653652376584390 1904 301 4 223 730.6502 1228.557 4.346837 741.7876 733.4047 1216.462 1225.275 GALAXY 1904_301_4_223 elliptical
1237653652376649948 1904 301 4 224 1134.473 208.1216 3.667598 1145.059 1137.065 195.7799 204.7745 GALAXY 1904_301_4_224 elliptical
1237653652376977499 1904 301 4 229 478.6745 1644.415 2.614561 489.5958 481.5323 1632.964 1641.347 GALAXY 1904_301_4_229 elliptical
1237649918965317812 1035 301 2 56 479.1233 328.3366 3.940859 490.0178 481.8671 331.8401 328.3054 GALAXY 1035_301_2_56 elliptical
1237653651303760099 1904 301 2 237 1285.716 370.0282 6.500233 1296.687 1288.651 359.592 366.2864 GALAXY 1904_301_2_237 elliptical
1237653652377305148 1904 301 4 234 930.0831 105.0304 9.207607 940.7888 932.4913 92.53587 101.5001 GALAXY 1904_301_4_234 elliptical
1237649918965645407 1035 301 2 61 113.6548 1282.125 4.503417 124.7513 117.0954 1285.861 1282.021 GALAXY 1035_301_2_61 elliptical
1237666215143407826 4829 301 4 32 870.2233 341.3066 3.563131 880.7291 873.0452 343.5496 342.0201 GALAXY 4829_301_4_32 elliptical
1237653651841613952 1904 301 3 252 1384.995 1813.998 4.402359 1395.8 1387.695 1803.506 1809.76 GALAXY 1904_301_3_252 elliptical
1237666091662180527 4800 301 6 18 1392.683 1111.689 5.987723 1405.899 1395.411 1113.556 1113.548 GALAXY 4800_301_6_18 elliptical
1237666090588504309 4800 301 4 19 1173.27 1350.522 4.363525 1184.802 1176.379 1350.42 1350.443 GALAXY 4800_301_4_19 elliptical
1237666214607388780 4829 301 3 45 986.0618 1813.198 15.4642 996.2773 989.11 1816.39 1812.979 GALAXY 4829_301_3_45 elliptical
1237666214607323507 4829 301 3 44 585.6561 917.2975 5.240631 595.9764 588.5011 920.2529 917.139 GALAXY 4829_301_3_44 elliptical
1237649918430740538 1035 301 1 91 1292.898 1271.005 2.631219 1305.594 1296.467 1274.843 1269.592 GALAXY 1035_301_1_91 elliptical
1237649920041418807 1035 301 4 92 885.8958 87.04201 9.687967 896.4504 888.9369 90.17709 87.64735 GALAXY 1035_301_4_92 elliptical
1237649918967546062 1035 301 2 90 935.7512 1397.876 5.361529 947.0303 939.1454 1401.726 1398.135 GALAXY 1035_301_2_90 elliptical
1237666089514696963 4800 301 2 18 1423.12 1316.281 5.381391 1433.92 1426.177 1317.854 1315.881 GALAXY 4800_301_2_18 elliptical
1237666089515155538 4800 301 2 25 209.5244 556.4529 9.691095 220.2184 212.3428 557.7219 555.8674 GALAXY 4800_301_2_25 elliptical
1237666213533319314 4829 301 1 40 502.7421 1922.089 5.616307 515.6039 506.6867 1925.512 1920.998 GALAXY 4829_301_1_40 elliptical
1237649954403647765 1043 301 4 130 804.9316 1620.998 3.887425 814.9115 808.1195 1622.407 1621.395 GALAXY 1043_301_4_130 elliptical
1237653651306905770 1904 301 2 285 1290.164 1683.777 5.789048 1301.678 1293.158 1673.998 1680.386 GALAXY 1904_301_2_285 elliptical
1237653651844956321 1904 301 3 303 1312.606 1108.907 4.183015 1323.296 1315.202 1098.468 1104.72 GALAXY 1904_301_3_303 elliptical
1237649920579207286 1035 301 5 106 313.3392 669.8144 4.403847 323.6053 316.1413 672.9286 672.1137 GALAXY 1035_301_5_106 elliptical
1237679167158747217 7845 301 1 102 168.338 1252.981 9.488627 181.7188 171.5182 1254.254 1250.898 GALAXY 7845_301_1_102 elliptical
1237653651308871769 1904 301 2 315 972.6287 1975.215 4.971393 984.2271 975.6607 1965.135 1971.902 GALAXY 1904_301_2_315 elliptical
1237649918969512056 1035 301 2 120 1381.321 149.5514 5.518732 1392.378 1384.17 153.0705 149.3765 GALAXY 1035_301_2_120 elliptical
1237649954407645367 1043 301 4 191 1252.383 519.6421 8.022497 1261.267 1254.897 520.7948 519.5534 GALAXY 1043_301_4_191 elliptical
1237649918436507811 1035 301 1 179 849.9984 677.2042 5.689096 863.1049 853.6136 680.6324 676.2519 GALAXY 1035_301_1_179 elliptical
1237653650774950015 1904 301 1 360 1326.828 884.8613 5.668107 1339.372 1330.246 875.0909 879.9639 GALAXY 1904_301_1_360 elliptical
1237649918435983537 1035 301 1 171 1124.769 1679.462 3.860066 1137.504 1128.069 1683.084 1677.888 GALAXY 1035_301_1_171 elliptical
1237649918434213983 1035 301 1 144 61.34736 978.3381 5.92663 74.31635 65.39046 981.8608 976.9268 GALAXY 1035_301_1_144 elliptical
1237653650772721760 1904 301 1 326 238.9612 1100.568 4.481822 251.0846 241.9598 1090.774 1095.691 GALAXY 1904_301_1_326 elliptical
1237662301360685215 3918 301 2 127 461.048 1159.924 3.336077 470.4895 464.4838 1158.871 1159.374 GALAXY 3918_301_2_127 elliptical
1237661958297288801 3838 301 3 83 1024.037 1894.47 4.0503 1034.924 1026.959 1894.317 1893.453 GALAXY 3838_301_3_83 elliptical
1237662302435147966 3918 301 4 138 519.1569 614.9647 4.368669 529.3058 522.2069 613.409 615.3302 GALAXY 3918_301_4_138 elliptical
1237661957761925314 3838 301 2 106 1111.856 325.9728 3.49762 1123.2 1114.556 326.4349 325.4044 GALAXY 3838_301_2_106 elliptical
1237661958298271882 3838 301 3 98 1082.954 356.3099 2.658866 1094.243 1085.652 355.6183 354.9185 GALAXY 3838_301_3_98 elliptical
1237661958835667169 3838 301 4 106 354.9897 1580.269 12.33591 366.1566 357.8271 1580.467 1580.528 GALAXY 3838_301_4_106 elliptical
1237661958836060389 3838 301 4 112 230.7304 155.9854 4.233398 241.6523 233.5184 155.0419 155.8682 GALAXY 3838_301_4_112 elliptical
1237661959373783188 3838 301 5 125 1287.523 774.4729 4.366205 1297.502 1289.903 774.2595 776.1336 GALAXY 3838_301_5_125 elliptical
1237662501073059980 3964 301 6 72 846.65 266.7495 7.220076 858.0602 849.8054 267.6029 269.455 GALAXY 3964_301_6_72 elliptical
1237662498926690486 3964 301 2 89 1280.523 1947.806 3.976276 1291.75 1283.969 1948.078 1947.909 GALAXY 3964_301_2_89 elliptical
1237662498389885116 3964 301 1 90 421.3737 1602.216 4.703427 433.7182 425.1891 1602.126 1600.348 GALAXY 3964_301_1_90 elliptical
1237662302440849734 3918 301 4 225 1261.938 935.6824 3.408511 1271.818 1265.4 934.033 935.7207 GALAXY 3918_301_4_225 elliptical
1237662499465789734 3964 301 3 123 1364.541 1177.829 4.376723 1374.672 1367.689 1177.179 1176.767 GALAXY 3964_301_3_123 elliptical
1237662300829450369 3918 301 1 213 427.8015 1899.214 3.290418 438.2853 431.7329 1897.987 1896.837 GALAXY 3918_301_1_213 elliptical
1237662302976999535 3918 301 5 214 365.9429 1646.803 9.455613 375.344 369.3297 1645.469 1648.89 GALAXY 3918_301_5_214 elliptical
1237662302440652987 3918 301 4 222 446.6384 1778.508 3.927991 456.1032 449.8845 1777.446 1778.728 GALAXY 3918_301_4_222 elliptical
1237662501076140141 3964 301 6 119 525.2832 1471.473 5.210098 536.0926 528.1475 1472.927 1473.686 GALAXY 3964_301_6_119 elliptical
1237662499466182797 3964 301 3 129 796.5696 478.012 4.789537 806.6931 799.8726 476.7969 476.7832 GALAXY 3964_301_3_129 elliptical
1237662500004495585 3964 301 4 151 602.1909 1841.303 6.202213 612.3427 605.4868 1841.465 1842.134 GALAXY 3964_301_4_151 elliptical
1237662498932326495 3964 301 2 175 251.1481 916.6345 10.81365 262.1613 254.7128 916.8448 916.3835 GALAXY 3964_301_2_175 elliptical
1237662498932260868 3964 301 2 174 69.26793 233.0237 5.68723 79.94312 72.47152 232.969 232.5846 GALAXY 3964_301_2_174 elliptical
1237662500005347403 3964 301 4 164 1007.537 904.3007 7.091891 1017.835 1010.937 903.9426 904.3425 GALAXY 3964_301_4_164 elliptical
1237662302980407535 3918 301 5 266 552.5648 930.5231 5.825205 561.6755 555.8207 929.0621 932.171 GALAXY 3918_301_5_266 elliptical
1237666300019867819 4849 301 2 808 1322.176 275.3186 4.041417 1332.91 1325.172 277.1282 274.317 GALAXY 4849_301_2_808 elliptical
1237663237129306350 4136 301 1 167 1227.457 451.6809 4.871826 1239.501 1230.838 448.7618 448.9614 GALAXY 4136_301_1_167 elliptical
1237666300019212403 4849 301 2 798 104.8696 1914.901 10.60148 115.8729 108.4808 1917.505 1914.531 GALAXY 4849_301_2_798 elliptical
1237666299482865669 4849 301 1 806 210.9707 1245.901 17.76133 223.0987 214.5114 1247.73 1243.922 GALAXY 4849_301_1_806 elliptical
1237660239777890464 3438 301 2 150 562.5532 885.3408 4.504075 573.2698 565.8597 885.7139 884.2936 GALAXY 3438_301_2_150 elliptical
1237663237130354806 4136 301 1 183 1073.471 412.043 5.847695 1085.297 1076.834 409.0571 409.4099 GALAXY 4136_301_1_183 elliptical
1237656494579843360 2566 301 2 355 578.3107 1482.938 8.942235 588.0692 581.3481 1479.385 1481.391 GALAXY 2566_301_2_355 elliptical
1237649920573178113 1035 301 5 14 1194.605 1975.126 7.430468 1205.25 1197.651 1979.017 1977.708 GALAXY 1035_301_5_14 elliptical
1237653650765381829 1904 301 1 214 604.422 1424.315 4.242681 616.7425 607.5668 1414.057 1419.261 GALAXY 1904_301_1_214 elliptical
1237653651302056114 1904 301 2 211 1384.296 537.0247 3.350187 1395.272 1386.921 526.4402 533.306 GALAXY 1904_301_2_211 elliptical
1237649920036896907 1035 301 4 23 1289.539 1080.971 5.586094 1299.886 1292.435 1083.935 1081.839 GALAXY 1035_301_4_23 elliptical
1237649920037028020 1035 301 4 25 232.3196 1261.569 5.702092 242.9417 235.1219 1264.775 1262.57 GALAXY 1035_301_4_25 elliptical
