objID run rerun camcol field rowc colc petroRad_r rowc_g rowc_i colc_g colc_i class imageName
1237650760246493190 1231 301 1 124 216.0535 183.1144 1.096177 229.637 219.5571 184.0013 181.4831 STAR 1231_301_1_124
1237650760246820958 1231 301 1 129 990.9423 840.1266 1.127285 1004.637 994.5076 841.5865 838.1854 STAR 1231_301_1_129
1237650760246886416 1231 301 1 130 318.7216 1659.03 1.074087 332.358 322.251 1660.854 1656.859 STAR 1231_301_1_130
1237650760247083067 1231 301 1 133 570.3235 723.8032 1.180624 583.8427 573.9119 724.3141 721.7305 STAR 1231_301_1_133
1237650760247214181 1231 301 1 135 799.7665 1098.389 1.203395 813.0231 803.2849 1099.166 1096.016 STAR 1231_301_1_135
1237650760247279628 1231 301 1 136 74.12975 882.8787 1.208082 87.29929 77.51922 883.7256 880.5814 STAR 1231_301_1_136
1237650760239284259 1231 301 1 14 731.1893 886.1261 1.722965 744.2784 734.399 886.8146 883.8771 STAR 1231_301_1_14
1237650760239349842 1231 301 1 15 296.4777 879.7235 1.307279 309.7032 299.8574 880.5737 877.4747 STAR 1231_301_1_15
1237650760249245723 1231 301 1 166 399.384 902.0972 1.386572 412.8532 402.7922 903.0853 900.0351 STAR 1231_301_1_166
1237650760249312139 1231 301 1 167 932.7302 528.1819 2.970379 946.1351 936.1746 528.6431 526.0532 STAR 1231_301_1_167
1237650760249442435 1231 301 1 169 1378.701 650.5692 1.406114 1391.997 1381.956 651.4838 648.7479 STAR 1231_301_1_169
1237650760249508159 1231 301 1 170 949.4684 1789.463 1.303312 962.8561 952.9286 1791.025 1787.101 STAR 1231_301_1_170
1237650760249639044 1231 301 1 172 559.9852 1952.533 1.316026 573.1078 563.0739 1953.836 1949.914 STAR 1231_301_1_172
1237650760249770094 1231 301 1 174 1047.001 1037.445 1.341673 1060.566 1050.544 1038.393 1035.329 STAR 1231_301_1_174
1237650760249901108 1231 301 1 176 812.9677 1811.017 1.363901 826.1072 816.4602 1812.039 1808.393 STAR 1231_301_1_176
1237650760249966763 1231 301 1 177 627.6805 497.3171 1.389065 640.665 631.1821 497.4919 495.0022 STAR 1231_301_1_177
1237650760250098608 1231 301 1 179 780.1636 456.9833 2.97057 793.2302 783.32 457.3662 455.0753 STAR 1231_301_1_179
1237650760239546429 1231 301 1 18 1355.893 1658.145 1.482171 1369.633 1359.674 1659.086 1655.36 STAR 1231_301_1_18
1237650760250164173 1231 301 1 180 416.1745 503.0626 0.7652379 429.2767 419.4243 503.7019 501.0686 STAR 1231_301_1_180
1237650760250359946 1231 301 1 183 542.7164 1814.122 1.264487 555.952 545.8574 1815.666 1811.74 STAR 1231_301_1_183
1237650760250491090 1231 301 1 185 1336.143 1842.81 1.351611 1349.426 1339.72 1843.643 1840.017 STAR 1231_301_1_185
1237650760250687550 1231 301 1 188 1049.676 1540.886 1.411349 1063.103 1053.28 1541.636 1538.272 STAR 1231_301_1_188
1237650760239611974 1231 301 1 19 1240.519 748.3062 1.442105 1254.067 1244.047 749.3401 746.0125 STAR 1231_301_1_19
1237650760250884347 1231 301 1 191 965.8205 1145.615 1.533182 978.8387 969.2029 1146.22 1143.204 STAR 1231_301_1_191
1237650760250949701 1231 301 1 192 606.9373 749.9056 1.528369 619.8943 610.2783 750.3659 747.4755 STAR 1231_301_1_192
1237650760251015233 1231 301 1 193 827.3657 1397.183 1.496344 840.3591 830.921 1397.987 1394.625 STAR 1231_301_1_193
1237650760251080810 1231 301 1 194 1263.73 650.6465 2.970127 1274.888 1266.781 652.9752 648.4483 STAR 1231_301_1_194
1237650760239677486 1231 301 1 20 749.7133 1349.367 1.367191 763.1586 753.187 1350.732 1346.943 STAR 1231_301_1_20
1237650760239743290 1231 301 1 21 1111.025 1647.683 1.39222 1124.479 1114.544 1649.396 1645.198 STAR 1231_301_1_21
1237650760241381506 1231 301 1 46 530.3287 1032.93 1.602061 543.0799 533.426 1032.321 1030.317 STAR 1231_301_1_46
1237650760241447001 1231 301 1 47 95.14552 751.2193 1.602143 107.972 98.59695 750.0714 748.287 STAR 1231_301_1_47
1237650760241578074 1231 301 1 49 1288.42 807.5995 1.865464 1301.071 1291.466 807.2408 805.2458 STAR 1231_301_1_49
1237650760242299314 1231 301 1 60 743.5543 695.8596 1.551616 751.3008 745.7719 697.2845 693.5167 STAR 1231_301_1_60
1237650760242364516 1231 301 1 61 155.5401 1201.094 1.637779 169.2899 159.2655 1201.937 1198.146 STAR 1231_301_1_61
1237650760242429988 1231 301 1 62 482.9001 1824.559 1.57874 496.4917 486.2563 1826.218 1822.066 STAR 1231_301_1_62
1237650760242626575 1231 301 1 65 262.2655 1783.639 1.457997 276.207 265.8973 1785.337 1780.947 STAR 1231_301_1_65
1237650760242692105 1231 301 1 66 246.6698 1797.789 1.561424 260.3691 250.2386 1798.942 1795.372 STAR 1231_301_1_66
1237650760242954246 1231 301 1 70 89.9845 1043.097 1.866646 103.7689 93.50621 1044.079 1041.094 STAR 1231_301_1_70
1237650760243019944 1231 301 1 71 224.8406 1494.94 1.556915 238.732 228.7315 1496.424 1492.311 STAR 1231_301_1_71
1237650760243150985 1231 301 1 73 429.8542 1005.801 1.606691 443.2734 433.2211 1007.424 1003.713 STAR 1231_301_1_73
1237650760243216640 1231 301 1 74 681.6794 256.3485 1.489699 694.8188 684.9089 257.5351 254.9302 STAR 1231_301_1_74
1237650760243413162 1231 301 1 77 1316.797 871.5478 1.740577 1329.964 1320.304 872.3553 869.7143 STAR 1231_301_1_77
1237650760244527247 1231 301 1 94 958.0229 574.163 1.546529 971.2925 961.661 575.2733 571.9529 STAR 1231_301_1_94
1237650760244789294 1231 301 1 98 817.5167 1563.241 1.682774 830.3865 820.7899 1564.719 1560.712 STAR 1231_301_1_98
1237650760244855064 1231 301 1 99 1020.812 527.7115 2.187437 1033.495 1023.698 528.7859 526.3925 STAR 1231_301_1_99
1237650760781987892 1231 301 2 103 789.6299 1230.017 1.440122 801.4895 792.3756 1231.078 1229.265 STAR 1231_301_2_103
1237650760782053477 1231 301 2 104 1024.044 230.2691 1.557565 1035.856 1026.848 231.0598 228.8789 STAR 1231_301_2_104
1237650760782315550 1231 301 2 108 551.2049 1732.036 1.157317 563.1697 554.1688 1733.06 1732.472 STAR 1231_301_2_108
1237650760782577716 1231 301 2 112 676.5399 575.7242 1.090475 688.6201 679.602 576.1673 574.5179 STAR 1231_301_2_112
1237650760782839976 1231 301 2 116 726.3469 1456.979 1.115349 738.5179 729.6844 1458.258 1455.648 STAR 1231_301_2_116
1237650760782905642 1231 301 2 117 1395.927 714.4935 1.194805 1407.709 1398.877 715.596 713.4388 STAR 1231_301_2_117
1237650760783167689 1231 301 2 121 471.2294 1487.99 1.094014 483.3206 474.0919 1489.525 1487.526 STAR 1231_301_2_121
1237650760783298985 1231 301 2 123 215.5563 1194.376 1.239159 227.5404 218.638 1195.387 1193.57 STAR 1231_301_2_123
1237650760783364140 1231 301 2 124 1237.174 621.3004 1.076356 1248.957 1240.147 622.4279 620.3369 STAR 1231_301_2_124
1237650760783429634 1231 301 2 125 70.92241 1782.462 1.347997 83.15761 74.16463 1783.908 1781.926 STAR 1231_301_2_125
1237650760783560751 1231 301 2 127 779.675 1878.995 1.113302 791.8389 782.7963 1880.313 1878.038 STAR 1231_301_2_127
1237650760783823053 1231 301 2 131 271.1233 1331.386 1.056089 283.2687 274.0485 1332.72 1330.892 STAR 1231_301_2_131
1237650760784019701 1231 301 2 134 1320.333 876.6779 1.157735 1332.066 1323.529 877.524 875.8141 STAR 1231_301_2_134
1237650760784085095 1231 301 2 135 1259.492 1881.137 1.129493 1271.412 1262.734 1882.289 1880.528 STAR 1231_301_2_135
1237650760784150830 1231 301 2 136 919.1515 1254.856 1.328474 930.2913 922.2202 1255.842 1253.766 STAR 1231_301_2_136
1237650760784216203 1231 301 2 137 554.2664 1785.181 1.132229 566.0986 557.3312 1786.213 1784.393 STAR 1231_301_2_137
1237650760784281606 1231 301 2 138 76.9635 219.675 1.202271 88.29623 79.6419 220.2326 218.2225 STAR 1231_301_2_138
1237650760784347158 1231 301 2 139 195.4784 1843.628 1.115198 207.2688 198.5154 1844.748 1842.672 STAR 1231_301_2_139
1237650760776155286 1231 301 2 14 689.1084 1942.529 1.411708 701.0533 692.0298 1943.213 1941.301 STAR 1231_301_2_14
1237650760776221501 1231 301 2 15 1076.762 882.3311 2.970284 1088.397 1079.507 883.2148 881.4216 STAR 1231_301_2_15
1237650760785264830 1231 301 2 153 1142.236 500.2455 1.26406 1153.82 1144.974 500.9534 499.0341 STAR 1231_301_2_153
1237650760785330179 1231 301 2 154 142.5053 1055.607 1.303393 154.2657 145.4859 1056.434 1054.675 STAR 1231_301_2_154
1237650760785461331 1231 301 2 156 1236.418 1598.242 4.286222 1248.22 1239.182 1598.767 1597.509 STAR 1231_301_2_156
1237650760785592509 1231 301 2 158 1222.303 1222.443 1.280082 1234.177 1225.46 1223.34 1221.359 STAR 1231_301_2_158
1237650760785657923 1231 301 2 159 173.964 1275.568 1.256972 185.8837 177.1059 1276.636 1274.565 STAR 1231_301_2_159
1237650760776286233 1231 301 2 16 1018.485 392.5275 1.586195 1030.068 1020.985 393.4164 391.5846 STAR 1231_301_2_16
1237650760785788964 1231 301 2 161 512.4292 1442.597 1.240251 524.3139 515.2223 1444.03 1441.897 STAR 1231_301_2_161
1237650760786051696 1231 301 2 165 707.3421 1585.994 1.390714 719.4219 710.4595 1587.149 1585.282 STAR 1231_301_2_165
1237650760786182862 1231 301 2 167 1282.646 1251.738 1.398508 1294.585 1285.964 1252.55 1250.838 STAR 1231_301_2_167
1237650760786248023 1231 301 2 168 1169.351 1335.887 1.571599 1181.419 1172.473 1336.819 1334.715 STAR 1231_301_2_168
1237650760786313585 1231 301 2 169 820.524 1683.486 1.350046 832.7758 823.7493 1684.823 1682.532 STAR 1231_301_2_169
1237650760776351900 1231 301 2 17 1151.489 234.81 1.483584 1163.143 1154.094 235.3215 233.555 STAR 1231_301_2_17
1237650760786444314 1231 301 2 171 321.6999 948.0884 1.408634 333.4837 324.7171 949.6943 947.1887 STAR 1231_301_2_171
1237650760786509859 1231 301 2 172 210.6778 1004.439 1.321605 222.665 213.4453 1005.454 1003.328 STAR 1231_301_2_172
1237650760786837700 1231 301 2 177 420.2355 290.2689 1.598843 431.593 423.1263 290.4185 288.7524 STAR 1231_301_2_177
1237650760786903061 1231 301 2 178 337.381 1640.565 1.213482 349.0367 340.4912 1641.278 1639.524 STAR 1231_301_2_178
1237650760786968704 1231 301 2 179 522.2223 606.1236 1.410659 533.7247 524.999 606.866 604.9308 STAR 1231_301_2_179
1237650760776417976 1231 301 2 18 606.9205 1250.521 2.006904 618.8936 609.8052 1251.081 1249.321 STAR 1231_301_2_18
1237650760787034144 1231 301 2 180 715.6198 616.4605 1.853174 726.8606 718.2659 617.1119 615.4832 STAR 1231_301_2_180
1237650760787165256 1231 301 2 182 1390.128 917.8549 1.306069 1402.792 1392.809 918.8066 916.6164 STAR 1231_301_2_182
1237650760787427507 1231 301 2 186 110.3801 1983.236 1.303048 122.2499 113.5764 1983.953 1982.53 STAR 1231_301_2_186
1237650760787492900 1231 301 2 187 1078.831 714.0078 1.375809 1090.608 1081.362 714.4891 712.7222 STAR 1231_301_2_187
1237650760787558563 1231 301 2 188 968.8874 1875.165 1.294001 981.1777 972.1226 1875.976 1874.275 STAR 1231_301_2_188
1237650760787624154 1231 301 2 189 469.2423 1712.444 1.333172 481.3342 472.462 1713.483 1711.816 STAR 1231_301_2_189
1237650760787689645 1231 301 2 190 1310.141 1773.11 1.429887 1322.024 1313.175 1773.882 1772.441 STAR 1231_301_2_190
1237650760787755490 1231 301 2 191 584.1329 1909.484 1.540324 596.0132 587.1625 1910.394 1908.958 STAR 1231_301_2_191
1237650760787820605 1231 301 2 192 944.2076 375.4925 1.538844 955.4261 947.0701 375.776 373.9112 STAR 1231_301_2_192
1237650760787886194 1231 301 2 193 475.215 897.0948 1.544247 486.5899 478.2537 897.657 895.7951 STAR 1231_301_2_193
1237650760787951871 1231 301 2 194 946.6126 273.614 1.409423 957.6039 949.327 274.2303 272.1454 STAR 1231_301_2_194
1237650760788082698 1231 301 2 196 717.9395 1421.932 1.301109 729.1592 720.7825 1422.982 1421.244 STAR 1231_301_2_196
1237650760788148494 1231 301 2 197 1189.183 1403.534 1.906062 1200.558 1192.017 1403.746 1402.195 STAR 1231_301_2_197
1237650760788213987 1231 301 2 198 731.2686 322.2036 1.860969 742.4091 733.8458 322.5289 320.7492 STAR 1231_301_2_198
1237650760788279705 1231 301 2 199 322.8698 939.1699 2.466674 333.9579 325.4078 940.0094 938.0833 STAR 1231_301_2_199
1237650760776548360 1231 301 2 20 202.5443 788.4496 1.448134 214.6102 205.5963 789.3724 787.0541 STAR 1231_301_2_20
1237650760788410592 1231 301 2 201 721.9384 1907.984 1.466017 734.1615 724.8066 1909.158 1907.528 STAR 1231_301_2_201
1237650760788476051 1231 301 2 202 499.609 1333.856 1.30876 511.4116 502.4722 1334.441 1332.858 STAR 1231_301_2_202
1237650760788541828 1231 301 2 203 1154.678 182.7037 1.433356 1166.539 1157.381 182.9133 181.3769 STAR 1231_301_2_203
1237650760788738340 1231 301 2 206 400.1992 958.5799 1.206426 411.8883 403.1227 959.0822 957.8174 STAR 1231_301_2_206
1237650760788803950 1231 301 2 207 952.2816 132.2911 1.296255 963.4437 955.0443 132.6963 130.8999 STAR 1231_301_2_207
1237650760788869183 1231 301 2 208 1344.75 1544.04 1.142926 1356.032 1347.645 1545.527 1543.126 STAR 1231_301_2_208
1237650760788934682 1231 301 2 209 200.4219 1427.294 1.223839 211.9231 203.424 1427.785 1426.242 STAR 1231_301_2_209
1237650760776613918 1231 301 2 21 554.7302 1904.51 1.446755 566.9666 557.9634 1905.986 1904.046 STAR 1231_301_2_21
1237650760789000200 1231 301 2 210 113.3797 1721.598 1.310378 125.0572 116.4505 1722.268 1720.628 STAR 1231_301_2_210
1237650760789131667 1231 301 2 212 1055.313 1713.018 1.277519 1067.129 1058.195 1714.218 1712.455 STAR 1231_301_2_212
1237650760789328365 1231 301 2 215 455.9466 506.5572 1.200734 468.0601 458.7567 506.9334 505.1642 STAR 1231_301_2_215
1237650760776679484 1231 301 2 22 1115.535 1823.384 1.82841 1127.506 1118.831 1824.571 1822.509 STAR 1231_301_2_22
1237650760776745303 1231 301 2 23 1163.85 1649.823 1.559665 1176.023 1167.137 1651.325 1648.948 STAR 1231_301_2_23
1237650760776810606 1231 301 2 24 641.4744 1785.276 1.399267 653.525 644.6443 1786.788 1784.615 STAR 1231_301_2_24
1237650760776876081 1231 301 2 25 533.283 831.0416 1.329192 544.9652 536.0994 832.1649 830.0833 STAR 1231_301_2_25
1237650760778318133 1231 301 2 47 156.3553 691.211 1.510057 167.4026 159.3757 690.6839 689.388 STAR 1231_301_2_47
1237650760778645713 1231 301 2 52 189.1204 744.1045 1.778093 200.2749 191.86 743.8417 742.5076 STAR 1231_301_2_52
1237650760778842153 1231 301 2 55 673.6708 1099.977 1.307047 685.4678 676.7005 1099.647 1098.81 STAR 1231_301_2_55
1237650760779104395 1231 301 2 59 729.0743 1615.693 1.834118 741.5621 732.3069 1616.295 1614.491 STAR 1231_301_2_59
1237650760779235395 1231 301 2 61 1171.089 1074.734 1.568978 1183.316 1174.057 1075.866 1073.763 STAR 1231_301_2_61
1237650760779497481 1231 301 2 65 116.9942 1706.339 1.447474 129.7842 120.3839 1707.856 1705.304 STAR 1231_301_2_65
1237650760779628646 1231 301 2 67 338.0356 1404.589 1.41804 350.3326 341.0652 1405.733 1404.119 STAR 1231_301_2_67
1237650760779694145 1231 301 2 68 699.9747 129.5199 1.304636 712.142 702.6895 130.4021 128.3537 STAR 1231_301_2_68
1237650760779759705 1231 301 2 69 1339.015 1358.224 1.70464 1351.43 1342.055 1359.573 1357.669 STAR 1231_301_2_69
1237650760779825321 1231 301 2 70 1118.984 125.0772 1.898045 1131.165 1122.271 126.2118 123.9876 STAR 1231_301_2_70
1237650760779890860 1231 301 2 71 425.9019 879.0644 1.424034 438.1421 429.2969 880.4843 878.0843 STAR 1231_301_2_71
1237650760780087652 1231 301 2 74 422.3058 1695.797 1.53396 434.3633 425.551 1696.792 1695.31 STAR 1231_301_2_74
1237650760780152904 1231 301 2 75 482.4582 1661.885 1.535784 494.1776 485.6808 1663.056 1660.341 STAR 1231_301_2_75
1237650760780218780 1231 301 2 76 625.9822 1947.725 1.054985 636.9693 627.8929 1949.057 1947.882 STAR 1231_301_2_76
1237650760780349461 1231 301 2 78 125.2423 682.829 1.706991 136.8331 128.1951 683.6615 682.1643 STAR 1231_301_2_78
1237650760780415847 1231 301 2 79 978.361 155.845 2.970092 989.8845 980.9255 155.8844 154.1028 STAR 1231_301_2_79
1237650760780480792 1231 301 2 80 1048.96 1228.886 1.528804 1060.559 1051.771 1229.749 1227.824 STAR 1231_301_2_80
1237650760780611691 1231 301 2 82 1223.757 522.8629 1.559224 1235.59 1226.223 524.4296 521.4252 STAR 1231_301_2_82
1237650760780677137 1231 301 2 83 280.7426 606.4597 1.565942 292.6546 283.4296 608.1008 605.2304 STAR 1231_301_2_83
1237650760780808306 1231 301 2 85 1067.495 455.5565 1.458492 1079.472 1070.585 456.5824 454.119 STAR 1231_301_2_85
1237650760780873844 1231 301 2 86 523.7865 1772.729 1.531838 536.0479 526.9785 1773.935 1771.728 STAR 1231_301_2_86
1237650760781004977 1231 301 2 88 898.7592 1691.337 2.479181 911.0509 901.8635 1692.822 1690.98 STAR 1231_301_2_88
1237650760781332545 1231 301 2 93 1215.802 854.433 1.558062 1227.33 1218.991 855.492 853.4013 STAR 1231_301_2_93
1237650760781398045 1231 301 2 94 336.4661 1700.124 1.508848 348.4136 339.9122 1701.647 1699.447 STAR 1231_301_2_94
1237650760781529093 1231 301 2 96 68.55043 383.5274 1.571078 79.6951 71.06059 384.8437 382.2657 STAR 1231_301_2_96
1237650761312895200 1231 301 3 12 183.7758 620.9103 1.416291 194.6759 186.6096 620.9973 619.3357 STAR 1231_301_3_12
1237650761312960629 1231 301 3 13 850.7027 565.5313 1.421865 861.7657 853.3281 564.9772 563.3909 STAR 1231_301_3_13
1237650761313026058 1231 301 3 14 208.306 1500.388 1.270787 219.2801 211.0932 1500.529 1498.261 STAR 1231_301_3_14
1237650761313091615 1231 301 3 15 341.5023 115.6109 1.37632 352.4332 344.2841 115.0115 113.3039 STAR 1231_301_3_15
1237650761313157160 1231 301 3 16 1368.587 1359.708 1.5658 1379.761 1371.11 1360.159 1358.682 STAR 1231_301_3_16
1237650761313222695 1231 301 3 17 319.619 1953.911 1.675616 330.2864 322.2139 1954.52 1953.076 STAR 1231_301_3_17
1237650761313288204 1231 301 3 18 564.9545 749.3986 1.515405 576.6154 567.9214 749.0464 747.184 STAR 1231_301_3_18
1237650761313353797 1231 301 3 19 1038.99 1134.88 1.403479 1050.434 1041.89 1134.964 1132.833 STAR 1231_301_3_19
1237650761313419518 1231 301 3 20 1257.469 747.3852 1.501644 1269.116 1260.527 747.9601 745.9627 STAR 1231_301_3_20
1237650761313484862 1231 301 3 21 930.7018 1734.436 1.461062 941.8846 933.5966 1735.462 1733.058 STAR 1231_301_3_21
1237650761313550580 1231 301 3 22 983.1971 1954.739 1.354142 994.4053 986.1966 1955.75 1953.332 STAR 1231_301_3_22
1237650761313615898 1231 301 3 23 739.806 428.9866 1.540101 751.2586 742.7365 429.1308 426.99 STAR 1231_301_3_23
1237650761313681451 1231 301 3 24 200.4178 1281.089 1.495581 211.7705 203.3678 1281.686 1279.237 STAR 1231_301_3_24
1237650761313747235 1231 301 3 25 646.7276 761.3695 1.229417 657.9243 649.3291 761.3771 759.474 STAR 1231_301_3_25
1237650761313812717 1231 301 3 26 1390.869 1895.163 1.282658 1401.751 1393.575 1896.03 1894.028 STAR 1231_301_3_26
1237650761313878276 1231 301 3 27 1056.946 1441.773 1.363566 1068.128 1059.854 1442.406 1440.518 STAR 1231_301_3_27
1237650761313943904 1231 301 3 28 235.5562 1072.492 1.112696 247.0046 238.3877 1072.101 1070.794 STAR 1231_301_3_28
1237650761315188925 1231 301 3 47 570.9191 155.0669 0.5706645 581.8892 574.229 152.9314 152.1256 STAR 1231_301_3_47
1237650761315254509 1231 301 3 48 685.2039 917.7859 1.688905 695.9474 688.1321 916.0333 915.2493 STAR 1231_301_3_48
1237650761315319880 1231 301 3 49 1315.338 1395.028 5.088315 1325.17 1317.414 1394.267 1393.502 STAR 1231_301_3_49
1237650761315386022 1231 301 3 50 1217.681 377.2969 1.732595 1228.732 1220.504 376.445 375.2886 STAR 1231_301_3_50
1237650761315451064 1231 301 3 51 423.1514 1304.255 1.68487 433.7841 425.653 1303.755 1302.511 STAR 1231_301_3_51
1237650761315516516 1231 301 3 52 387.958 650.7079 1.509665 398.8138 390.6673 649.9567 648.5463 STAR 1231_301_3_52
1237650761315647706 1231 301 3 54 915.0866 454.1438 1.304289 926.5034 917.8447 453.0825 451.5388 STAR 1231_301_3_54
1237650761315713726 1231 301 3 55 1375.693 1175.906 1.560495 1387.045 1378.453 1175.899 1174.215 STAR 1231_301_3_55
1237650761315778688 1231 301 3 56 1323.807 1455.489 1.235486 1335.047 1326.64 1455.794 1454.134 STAR 1231_301_3_56
1237650761315844237 1231 301 3 57 616.0947 1421.906 1.267216 627.3574 618.7763 1422.159 1420.515 STAR 1231_301_3_57
1237650761315909925 1231 301 3 58 575.2264 1339.181 1.236055 586.601 577.9258 1339.109 1337.37 STAR 1231_301_3_58
1237650761315975179 1231 301 3 59 148.8631 1143.14 1.519322 160.5061 151.7409 1142.881 1141.003 STAR 1231_301_3_59
1237650761316040846 1231 301 3 60 737.6732 1672.748 1.506953 749.3635 740.9063 1673.473 1670.749 STAR 1231_301_3_60
1237650761316171905 1231 301 3 62 898.569 728.2987 1.584629 911.003 901.4017 727.8594 726.6475 STAR 1231_301_3_62
1237650761316237425 1231 301 3 63 90.8409 590.8731 1.797333 102.4492 93.58817 591.407 589.3814 STAR 1231_301_3_63
1237650761316303080 1231 301 3 64 78.91757 746.223 1.347338 91.02537 81.97614 746.931 744.3068 STAR 1231_301_3_64
1237650761316368441 1231 301 3 65 660.8226 483.58 1.612933 673.0102 663.8506 483.2829 481.6446 STAR 1231_301_3_65
1237650761316433954 1231 301 3 66 752.7205 504.8254 1.438079 764.6274 755.7246 505.0435 503.2725 STAR 1231_301_3_66
1237650761316499789 1231 301 3 67 72.08893 891.5178 1.326263 83.9142 74.88947 892.4209 890.4416 STAR 1231_301_3_67
1237650761316565301 1231 301 3 68 116.2004 1370.051 1.413727 127.8564 119.0601 1370.54 1368.695 STAR 1231_301_3_68
1237650761316630780 1231 301 3 69 433.5764 1026.9 2.410128 445.5017 436.2683 1027.264 1025.331 STAR 1231_301_3_69
1237650761316696072 1231 301 3 70 108.631 1485.085 1.699967 120.0423 111.4696 1485.841 1483.693 STAR 1231_301_3_70
1237650761316761848 1231 301 3 71 306.0935 388.1047 1.45621 318.0292 309.1048 388.7647 386.3656 STAR 1231_301_3_71
1237650761316827471 1231 301 3 72 184.7195 1234.073 1.586701 196.276 187.7043 1235.06 1232.015 STAR 1231_301_3_72
1237650761316892834 1231 301 3 73 1135.151 580.6915 1.389775 1146.519 1138.048 581.2631 578.9408 STAR 1231_301_3_73
1237650761316958210 1231 301 3 74 257.0326 214.284 1.373662 268.5198 259.9384 214.8573 212.4515 STAR 1231_301_3_74
1237650761317023895 1231 301 3 75 842.8506 414.7813 1.959327 853.8773 845.5847 414.9429 413.3616 STAR 1231_301_3_75
1237650761317089343 1231 301 3 76 1382.857 1456.844 1.601731 1393.513 1385.535 1457.195 1455.825 STAR 1231_301_3_76
1237650761317154882 1231 301 3 77 775.7834 1180.073 1.494224 786.6027 778.548 1180.117 1178.918 STAR 1231_301_3_77
1237650761317416962 1231 301 3 81 126.7875 1937.07 1.520459 137.9267 129.5315 1937.527 1935.184 STAR 1231_301_3_81
1237650761317548179 1231 301 3 83 1307.745 99.65437 1.423178 1319.61 1310.552 99.8285 97.8533 STAR 1231_301_3_83
1237650761317810272 1231 301 3 87 805.1741 1774.861 3.393135 816.2348 807.9808 1776.032 1773.559 STAR 1231_301_3_87
1237650761317941271 1231 301 3 89 785.9449 1632.066 1.670774 797.4514 788.9802 1632.687 1630.94 STAR 1231_301_3_89
1237650761318072463 1231 301 3 91 711.6754 828.0787 1.714826 722.8768 714.4234 827.9678 826.1493 STAR 1231_301_3_91
1237650761318268991 1231 301 3 94 145.6249 706.2867 1.525242 156.6448 148.719 706.3998 704.2714 STAR 1231_301_3_94
1237650762398302359 1231 301 5 190 432.9676 538.9803 4.206672 443.5484 435.6642 539.1311 540.1606 GALAXY 1231_301_5_190
1237650762398367757 1231 301 5 191 172.4843 775.2686 1.46639 182.9226 175.9083 775.4556 776.1065 STAR 1231_301_5_191
1237650762398433349 1231 301 5 192 137.3642 848.6274 1.66941 147.7282 140.1272 848.4592 849.4535 STAR 1231_301_5_192
1237650762398498820 1231 301 5 193 108.0061 1577.131 1.665112 118.4634 110.9733 1577.276 1578.43 STAR 1231_301_5_193
1237650762398565180 1231 301 5 194 395.3131 698.9493 1.169185 405.4419 398.0501 698.7012 700.1358 STAR 1231_301_5_194
1237650762398630036 1231 301 5 195 715.1425 739.0247 6.608491 724.9871 717.6901 738.7361 740.2026 GALAXY 1231_301_5_195
1237650762398695466 1231 301 5 196 854.1493 504.7232 1.424796 864.4703 856.8179 504.5355 506.0916 STAR 1231_301_5_196
1237650762398761048 1231 301 5 197 405.669 108.3772 5.457808 415.8864 408.2423 107.666 109.2201 GALAXY 1231_301_5_197
1237650762398826546 1231 301 5 198 897.0952 473.6023 1.616628 907.5284 899.4265 473.2784 474.3868 STAR 1231_301_5_198
1237650762398892054 1231 301 5 199 399.7962 1031.196 2.336981 410.2192 402.2328 1031.483 1032.613 STAR 1231_301_5_199
1237650762929275139 1231 301 6 100 962.7103 1570.524 1.694304 974.6025 964.9214 1572.326 1572.12 STAR 1231_301_6_100
1237650762929340556 1231 301 6 101 523.6765 1224.059 3.640525 535.7897 525.7841 1225.585 1225.534 STAR 1231_301_6_101
1237650762929406125 1231 301 6 102 1342.931 317.6462 1.831568 1355.584 1344.846 318.4818 319.5407 STAR 1231_301_6_102
1237650762929471691 1231 301 6 103 215.8986 753.2642 1.711749 228.2411 218.0186 753.9626 754.5524 STAR 1231_301_6_103
1237650762929537133 1231 301 6 104 1270.922 1697.317 1.72693 1283.148 1273.199 1698.834 1698.474 STAR 1231_301_6_104
1237650762929602784 1231 301 6 105 616.0088 972.0675 1.703079 628.6894 618.4944 973.7642 973.6158 STAR 1231_301_6_105
1237650762929668129 1231 301 6 106 529.7504 185.1207 2.969645 542.8373 531.8863 185.9906 186.538 GALAXY 1231_301_6_106
1237650762929733759 1231 301 6 107 621.23 77.10426 1.425317 634.2335 623.9916 78.13158 78.94985 STAR 1231_301_6_107
1237650762929799267 1231 301 6 108 458.2889 66.48855 1.400154 471.1227 460.9065 67.1128 68.23785 STAR 1231_301_6_108
1237650762929865030 1231 301 6 109 234.1855 1662.795 1.539606 246.7941 236.5418 1664.082 1664.041 STAR 1231_301_6_109
1237650762923442198 1231 301 6 11 535.2833 1070.503 1.459762 547.192 537.5192 1071.915 1071.979 STAR 1231_301_6_11
1237650762929930943 1231 301 6 110 916.455 1418.61 1.424573 929.1608 919.0435 1419.951 1420.019 STAR 1231_301_6_110
1237650762929996025 1231 301 6 111 567.8066 1877.899 1.889747 580.3065 569.955 1879.26 1879.145 STAR 1231_301_6_111
1237650762930061350 1231 301 6 112 1095.577 1298.62 1.345672 1108.232 1098.213 1299.719 1299.842 STAR 1231_301_6_112
