objID run rerun camcol field rowc colc petroRad_r rowc_g rowc_i colc_g colc_i class imageName
1237649921109983412 1035 301 6 13 519.8023 1959.721 3.380911 531.449 521.9305 1965.275 1962.216 GALAXY 1035_301_6_13
1237649921117651092 1035 301 6 130 1317.306 917.8442 1.698897 1329.591 1320.162 923.0289 920.647 STAR 1035_301_6_130
1237649921117716496 1035 301 6 131 205.3098 261.0904 1.647301 217.6939 208.1645 266.0186 264.0696 STAR 1035_301_6_131
1237649921117782069 1035 301 6 132 960.4055 1658.445 1.851215 972.0172 962.77 1663.812 1660.556 STAR 1035_301_6_132
1237649921117847554 1035 301 6 133 302.2572 1741.654 1.788204 314.1031 305.1182 1747.231 1743.924 STAR 1035_301_6_133
1237649921117913093 1035 301 6 134 133.845 427.7176 1.586967 146.2579 137.1262 433.0559 431.0276 STAR 1035_301_6_134
1237649921117978640 1035 301 6 135 656.8152 1495.878 1.645984 668.356 658.9385 1501.501 1498.539 STAR 1035_301_6_135
1237649921118044169 1035 301 6 136 74.31472 1552.304 1.575721 85.6544 76.60589 1557.8 1555.067 STAR 1035_301_6_136
1237649921118109698 1035 301 6 137 109.3354 1342.078 1.471834 121.1949 111.918 1347.466 1344.878 STAR 1035_301_6_137
1237649921118175249 1035 301 6 138 365.2571 1739.851 1.650209 377.0479 367.6446 1745.271 1742.271 STAR 1035_301_6_138
1237649921118240871 1035 301 6 139 254.1288 1511.286 1.77127 265.8286 256.636 1516.467 1513.876 STAR 1035_301_6_139
1237649921118306381 1035 301 6 140 1385.646 1814.727 1.72998 1397.512 1388.368 1820.26 1817.151 STAR 1035_301_6_140
1237649921118371930 1035 301 6 141 526.4665 1173.323 1.612874 538.5732 529.2215 1178.679 1176.197 STAR 1035_301_6_141
1237649921118437410 1035 301 6 142 635.587 560.4701 1.673168 647.6694 638.0859 565.3082 563.3713 STAR 1035_301_6_142
1237649921118502978 1035 301 6 143 620.5669 782.8239 1.561521 632.6075 623.3487 787.4912 785.5898 STAR 1035_301_6_143
1237649921118568576 1035 301 6 144 708.0562 1736.441 1.608527 720.0566 710.8149 1741.851 1738.957 STAR 1035_301_6_144
1237649921118634043 1035 301 6 145 687.6917 956.4372 1.515347 699.8051 690.2979 961.4493 959.3123 STAR 1035_301_6_145
1237649921118699658 1035 301 6 146 134.6165 1695.108 1.547483 146.4456 136.965 1700.556 1697.779 STAR 1035_301_6_146
1237649921118765106 1035 301 6 147 892.5729 733.7219 1.462064 904.6203 895.2838 738.8819 736.7045 STAR 1035_301_6_147
1237649921118830722 1035 301 6 148 617.3212 1180.771 1.504329 629.3688 619.8893 1186.289 1183.404 STAR 1035_301_6_148
1237649921118896236 1035 301 6 149 1343.624 838.8743 1.429713 1355.614 1346.228 843.9717 841.4346 STAR 1035_301_6_149
1237649921118961698 1035 301 6 150 357.5948 642.813 1.440787 369.6209 360.2664 648.0538 645.6984 STAR 1035_301_6_150
1237649921119027253 1035 301 6 151 773.3243 1520.17 1.64812 785.438 776.3298 1525.647 1522.916 STAR 1035_301_6_151
1237649921119092777 1035 301 6 152 343.012 162.7043 1.677864 354.9724 345.8907 167.6775 165.8259 STAR 1035_301_6_152
1237649921119158282 1035 301 6 153 154.2576 401.4283 1.524044 166.3705 157.0075 406.3217 404.4767 STAR 1035_301_6_153
1237649921119223823 1035 301 6 154 363.1143 306.7455 1.407103 375.3951 366.0405 311.9032 310.2524 STAR 1035_301_6_154
1237649921119289471 1035 301 6 155 1088.638 1107.319 1.51309 1100.255 1091.126 1112.474 1110.051 STAR 1035_301_6_155
1237649921119354927 1035 301 6 156 528.54 510.841 1.422681 540.5618 531.166 515.9133 513.8574 STAR 1035_301_6_156
1237649921119420470 1035 301 6 157 1004.793 259.0908 1.392884 1017.22 1007.611 264.042 262.0388 STAR 1035_301_6_157
1237649921119485983 1035 301 6 158 493.4756 846.9686 1.332215 505.7083 496.026 852.1267 849.6664 STAR 1035_301_6_158
1237649921119551528 1035 301 6 159 384.9206 558.627 1.392415 397.3785 387.5505 563.8751 561.6617 STAR 1035_301_6_159
1237649921119617115 1035 301 6 160 76.97986 1380.887 1.531418 89.32423 79.68088 1386.632 1383.625 STAR 1035_301_6_160
1237649921119683012 1035 301 6 161 395.0294 980.5861 2.145426 406.6966 396.9035 987.6836 984.0671 GALAXY 1035_301_6_161
1237649921119813717 1035 301 6 163 1363.502 728.1313 1.610136 1376.4 1366.768 733.3693 730.9374 STAR 1035_301_6_163
1237649921120141465 1035 301 6 168 1422.175 1297.784 1.417839 1434.116 1425.129 1302.819 1300.441 STAR 1035_301_6_168
1237649921110245599 1035 301 6 17 1321.194 1944.479 1.67689 1332.718 1323.66 1950.099 1947.095 STAR 1035_301_6_17
1237649921120993299 1035 301 6 181 524.0367 1410.95 1.382662 536.3151 526.9708 1416.216 1413.44 STAR 1035_301_6_181
1237649921121190004 1035 301 6 184 1384.832 804.8555 1.290237 1396.801 1387.623 810.0179 807.4247 STAR 1035_301_6_184
1237649921110376706 1035 301 6 19 1392.278 1879.578 1.728582 1403.405 1394.725 1884.737 1882.084 STAR 1035_301_6_19
1237649921110442161 1035 301 6 20 1241.844 573.0726 1.683171 1253.216 1244.653 577.3379 575.6034 STAR 1035_301_6_20
1237649921110507676 1035 301 6 21 1277.669 436.318 1.620613 1289.169 1280.394 440.7116 439.123 STAR 1035_301_6_21
1237649921110573168 1035 301 6 22 702.7731 773.3016 1.64625 714.1613 705.2872 778.1284 776.201 STAR 1035_301_6_22
1237649921110638731 1035 301 6 23 943.275 1590.306 1.658149 954.3938 945.6309 1595.6 1592.797 STAR 1035_301_6_23
1237649921110704229 1035 301 6 24 681.1154 1956.556 1.708475 692.3431 683.323 1962.013 1959.139 STAR 1035_301_6_24
1237649921110770011 1035 301 6 25 720.412 860.7903 2.748782 732.233 722.7843 865.7009 863.7487 STAR 1035_301_6_25
1237649921110835429 1035 301 6 26 642.2861 252.9895 1.648652 654.1592 644.5481 257.3748 255.9385 STAR 1035_301_6_26
1237649921110900888 1035 301 6 27 850.3127 520.6136 1.704381 862.1889 852.8917 525.4536 523.5763 STAR 1035_301_6_27
1237649921110966378 1035 301 6 28 626.6957 1363.664 1.593811 638.7042 629.0233 1368.984 1366.422 STAR 1035_301_6_28
1237649921111031974 1035 301 6 29 1231.086 1124.267 1.613446 1242.914 1233.903 1129.461 1127.137 STAR 1035_301_6_29
1237649921111097503 1035 301 6 30 883.7852 1312.65 1.622779 895.5325 886.4205 1317.955 1315.508 STAR 1035_301_6_30
1237649921111163074 1035 301 6 31 1386.569 1213.536 1.802107 1398.198 1389.293 1218.769 1216.005 STAR 1035_301_6_31
1237649921111228665 1035 301 6 32 506.1348 407.2587 1.863465 517.8257 508.9197 412.1638 410.1084 STAR 1035_301_6_32
1237649921111294104 1035 301 6 33 1089.945 1026.775 1.659109 1101.395 1092.483 1032.15 1029.651 STAR 1035_301_6_33
1237649921111359908 1035 301 6 34 638.4307 213.007 1.57934 649.5126 641.0157 218.1682 216.2095 STAR 1035_301_6_34
1237649921111425244 1035 301 6 35 981.1325 388.8701 1.597261 992.3835 983.5266 393.9626 391.9468 STAR 1035_301_6_35
1237649921111491387 1035 301 6 36 415.5138 1836.998 2.969468 426.6322 417.8465 1842.569 1839.528 STAR 1035_301_6_36
1237649921111556143 1035 301 6 37 1304.014 425.0975 1.373489 1315.451 1306.462 430.1562 428.3299 STAR 1035_301_6_37
1237649921111621866 1035 301 6 38 1210.294 1320.586 1.442687 1221.804 1212.723 1325.76 1323.253 STAR 1035_301_6_38
1237649921111687365 1035 301 6 39 1389.807 958.9805 1.376503 1401.334 1392.295 963.9241 961.9386 STAR 1035_301_6_39
1237649921111753020 1035 301 6 40 632.8842 470.4536 1.467404 644.5712 635.4659 475.2753 473.5993 STAR 1035_301_6_40
1237649921111818385 1035 301 6 41 623.3769 83.5984 1.443809 634.9566 625.7833 88.30431 86.7645 STAR 1035_301_6_41
1237649921111883984 1035 301 6 42 293.5435 127.497 1.417449 305.3963 296.0945 131.9633 130.4984 STAR 1035_301_6_42
1237649921111949498 1035 301 6 43 1416.879 801.7619 1.477212 1428.907 1419.529 806.4868 804.5378 STAR 1035_301_6_43
1237649921112015028 1035 301 6 44 324.9711 1902.366 1.570461 336.5572 327.3671 1907.479 1904.627 STAR 1035_301_6_44
1237649921112080531 1035 301 6 45 1315.125 273.3193 1.598478 1327.168 1317.921 277.8788 276.3623 STAR 1035_301_6_45
1237649921112145939 1035 301 6 46 285.1613 76.29388 10.93556 297.2943 287.8228 80.79987 79.36111 GALAXY 1035_301_6_46
1237649921112211474 1035 301 6 47 495.6454 320.5168 1.470117 507.8966 498.385 325.2632 323.5956 STAR 1035_301_6_47
1237649921112277199 1035 301 6 48 1305.3 418.8042 1.354245 1317.473 1307.96 423.7449 421.7947 STAR 1035_301_6_48
1237649921112342584 1035 301 6 49 906.8306 1265.187 1.38967 919.0486 909.5935 1270.401 1267.707 STAR 1035_301_6_49
1237649921112408669 1035 301 6 50 1276.699 1207.148 1.217511 1289.037 1279.495 1212.298 1209.702 STAR 1035_301_6_50
1237649921112473792 1035 301 6 51 1421.547 158.6583 1.278998 1433.348 1424.123 163.734 161.6994 STAR 1035_301_6_51
1237649921112539598 1035 301 6 52 1182.366 1207.366 1.458889 1194.292 1184.995 1213.279 1210.378 STAR 1035_301_6_52
1237649921112604812 1035 301 6 53 414.7839 1909.166 3.974017 426.5564 417.2943 1915.217 1911.745 GALAXY 1035_301_6_53
1237649921112670419 1035 301 6 54 933.4193 1345.738 1.440126 945.301 936.1456 1351.249 1348.47 STAR 1035_301_6_54
1237649921112736087 1035 301 6 55 369.7002 1063.318 2.406656 380.9289 372.2815 1067.97 1066.068 GALAXY 1035_301_6_55
1237649921112802046 1035 301 6 56 500.8 615.0444 0.6879308 512.5705 503.3586 620.0595 618.1133 STAR 1035_301_6_56
1237649921112866922 1035 301 6 57 1418.35 1823.31 1.445131 1429.845 1420.505 1828.874 1825.95 STAR 1035_301_6_57
1237649921112932478 1035 301 6 58 1158.725 657.8691 1.31636 1170.542 1161.297 662.9078 661.0731 STAR 1035_301_6_58
1237649921112998046 1035 301 6 59 354.4943 307.3764 6.37913 366.5078 357.3203 312.1752 310.6628 GALAXY 1035_301_6_59
1237649921113063552 1035 301 6 60 451.3137 1418.321 1.239941 463.0033 454.2721 1423.537 1420.675 STAR 1035_301_6_60
1237649921113129048 1035 301 6 61 1173.544 995.7028 1.400319 1185.23 1176.142 1000.889 998.2766 STAR 1035_301_6_61
1237649921113194771 1035 301 6 62 355.9782 653.4232 5.515675 367.4721 358.4783 658.7891 656.3029 GALAXY 1035_301_6_62
1237649921113260241 1035 301 6 63 209.5378 402.6515 4.483425 220.7502 212.126 407.911 405.7984 GALAXY 1035_301_6_63
1237649921113325621 1035 301 6 64 453.7377 335.481 4.230383 465.7131 456.4504 340.6151 338.6234 GALAXY 1035_301_6_64
1237649921113391216 1035 301 6 65 663.219 1821.139 3.262886 674.9048 665.6449 1826.62 1823.533 GALAXY 1035_301_6_65
1237649921113456769 1035 301 6 66 165.6735 1887.061 5.267305 177.3324 167.956 1892.6 1889.548 GALAXY 1035_301_6_66
1237649921113522426 1035 301 6 67 1425.024 146.8263 3.308131 1436.716 1427.392 151.5989 149.3542 GALAXY 1035_301_6_67
1237649921113587831 1035 301 6 68 348.4892 715.5757 5.495389 360.4433 351.1046 720.7595 718.7587 GALAXY 1035_301_6_68
1237649921113653721 1035 301 6 69 1079.208 1497.176 1.515282 1090.801 1082.146 1502.607 1499.437 STAR 1035_301_6_69
1237649921113718934 1035 301 6 70 703.2151 1850.794 1.473608 714.5889 705.6498 1856.48 1853.101 STAR 1035_301_6_70
1237649921113784383 1035 301 6 71 641.64 1156.095 1.396358 653.1206 644.2397 1161.572 1158.663 STAR 1035_301_6_71
1237649921114177656 1035 301 6 77 1398.19 1814.853 1.456246 1409.585 1400.531 1820.514 1817.453 STAR 1035_301_6_77
1237649921114308716 1035 301 6 79 417.5905 1132.979 1.438508 429.7505 420.1842 1138.293 1135.828 STAR 1035_301_6_79
1237649921114964321 1035 301 6 89 564.7454 1596.479 5.885181 576.6458 567.5933 1601.819 1598.95 GALAXY 1035_301_6_89
1237649921115029592 1035 301 6 90 1229.097 787.671 1.352836 1241.138 1231.728 792.8212 790.6086 STAR 1035_301_6_90
1237649921115095479 1035 301 6 91 307.6429 1975.878 7.35867 318.7047 309.6258 1980.92 1978.205 STAR 1035_301_6_91
1237649921115160623 1035 301 6 92 825.832 1102.691 1.338114 837.92 828.615 1108.28 1105.437 STAR 1035_301_6_92
1237649921115226419 1035 301 6 93 359.2834 928.8912 1.818759 371.1249 362.8482 934.3031 931.4291 STAR 1035_301_6_93
1237649921115291731 1035 301 6 94 157.9186 713.2166 3.159505 169.6551 160.6269 718.5305 716.1199 GALAXY 1035_301_6_94
1237649921115357257 1035 301 6 95 1182.854 734.0306 1.366626 1194.734 1185.626 739.1884 737.0455 STAR 1035_301_6_95
1237649921115422922 1035 301 6 96 910.9197 890.8928 5.347712 922.6096 913.5502 896.4781 893.8499 GALAXY 1035_301_6_96
1237649921115488772 1035 301 6 97 494.2677 1876.063 1.166811 505.6721 496.9033 1881.788 1878.812 STAR 1035_301_6_97
1237649921115553948 1035 301 6 98 1283.762 1587.434 5.240476 1295.447 1286.567 1593.354 1590.313 GALAXY 1035_301_6_98
1237649921115619715 1035 301 6 99 546.0948 687.8273 3.060287 557.7883 548.7534 693.6719 691.0803 GALAXY 1035_301_6_99
1237649927021854904 1037 301 1 109 1321.554 1920.824 2.46923 1331.714 1324.177 1923.492 1918.749 GALAXY 1037_301_1_109
1237649927023689736 1037 301 1 137 186.8793 1920.319 1.951981 196.5895 189.3852 1923.027 1918.315 STAR 1037_301_1_137
1237649927024214165 1037 301 1 145 1005.506 1932.94 3.753593 1015.871 1008.366 1935.245 1930.837 GALAXY 1037_301_1_145
1237649927020150808 1037 301 1 83 1184.646 1929.326 1.466114 1194.401 1187.214 1932.301 1927.123 STAR 1037_301_1_83
1237649927553286167 1037 301 2 26 479.4516 1962.781 28.3299 488.3105 481.6052 1965.548 1962.76 GALAXY 1037_301_2_26
1237649927557611780 1037 301 2 92 953.5912 1919.157 4.654557 962.6476 956.1569 1921.807 1918.837 GALAXY 1037_301_2_92
1237649928089960857 1037 301 3 23 998.748 1944.578 4.084313 1006.501 1000.772 1947.152 1943.569 GALAXY 1037_301_3_23
1237649928090026133 1037 301 3 24 736.9896 1970.137 1.182579 744.9074 739.2081 1973.284 1968.976 STAR 1037_301_3_24
1237649928091468492 1037 301 3 46 1212.953 1931.516 1.479143 1220.994 1214.891 1934.54 1930.398 STAR 1037_301_3_46
1237649928632139880 1037 301 4 104 212.5457 1922.349 1.502422 220.8936 214.6277 1924.357 1922.541 STAR 1037_301_4_104
1237649928632795300 1037 301 4 114 812.1274 1933.228 1.486419 820.5041 814.5326 1935.591 1933.62 STAR 1037_301_4_114
1237649928633843836 1037 301 4 130 372.7471 1923.912 1.804982 381.8886 375.4261 1925.613 1923.959 STAR 1037_301_4_130
1237649928628142118 1037 301 4 43 505.8707 579.2773 1.312143 513.9467 507.9788 580.6514 579.1379 STAR 1037_301_4_43
1237649929169207324 1037 301 5 107 631.3063 1932.273 1.509867 639.1868 633.4761 1934.469 1933.989 STAR 1037_301_5_107
1237649929171632403 1037 301 5 144 233.3608 1918.773 5.782377 241.0682 235.6732 1920.678 1920.677 STAR 1037_301_5_144
1237649929165537734 1037 301 5 51 1143.17 1923.387 1.544175 1150.394 1145.475 1924.958 1925.3 STAR 1037_301_5_51
1237649929705685659 1037 301 6 101 1424.898 1305.342 3.382881 1433.798 1426.921 1308.517 1306.985 GALAXY 1037_301_6_101
1237649929705750731 1037 301 6 102 1051.571 826.9659 1.689284 1061.264 1053.384 830.1404 828.8378 STAR 1037_301_6_102
1237649929700638750 1037 301 6 24 768.0568 1961.18 1.40562 777.0206 769.8027 1965.359 1962.871 STAR 1037_301_6_24
1237649929703588019 1037 301 6 69 762.5082 1936.184 1.498135 771.6434 763.9118 1939.961 1937.683 STAR 1037_301_6_69
1237649953326760042 1043 301 2 82 766.1889 1986.702 1.642975 777.1763 770.1949 1988.6 1986.388 STAR 1043_301_2_82
1237649954403451179 1043 301 4 127 335.5221 1848.444 4.169883 345.3226 338.2955 1849.771 1848.575 STAR 1043_301_4_127
1237649954403517061 1043 301 4 128 752.041 1362.052 1.253193 761.9052 755.1146 1363.432 1362.117 STAR 1043_301_4_128
1237649954403582157 1043 301 4 129 1236.722 787.7974 2.104122 1246.553 1239.859 789.0679 788.0708 STAR 1043_301_4_129
1237649954403647740 1043 301 4 130 591.5264 1442.141 1.482338 601.432 594.5917 1443.647 1442.547 STAR 1043_301_4_130
1237649954403713168 1043 301 4 131 520.7668 1680.325 1.434065 530.6559 523.5228 1681.972 1680.782 STAR 1043_301_4_131
1237649954403778638 1043 301 4 132 71.72386 472.8334 1.672217 80.91315 73.985 473.8564 472.9606 STAR 1043_301_4_132
1237649954403844109 1043 301 4 133 140.9114 1391.524 1.826233 150.2581 143.4614 1392.843 1391.693 STAR 1043_301_4_133
1237649954403909653 1043 301 4 134 220.2916 528.7738 1.538488 229.344 222.9793 529.6252 528.7651 STAR 1043_301_4_134
1237649954403975414 1043 301 4 135 1100.793 1219.437 1.403825 1110.305 1104.066 1220.792 1219.923 STAR 1043_301_4_135
1237649954404040930 1043 301 4 136 1402.892 942.2222 1.474155 1411.891 1405.508 943.3583 942.1299 STAR 1043_301_4_136
1237649954404106250 1043 301 4 137 265.4202 323.4953 1.423004 274.1019 267.7759 324.3123 323.3303 STAR 1043_301_4_137
1237649954404237648 1043 301 4 139 899.9709 508.3223 1.422958 909.2094 902.0809 509.5185 508.3965 STAR 1043_301_4_139
1237649954404302997 1043 301 4 140 1257.978 610.0467 1.322449 1267.5 1260.447 611.4422 610.1853 STAR 1043_301_4_140
1237649954404434177 1043 301 4 142 332.8099 941.9433 1.484252 342.014 335.1107 943.2717 942.0369 STAR 1043_301_4_142
1237649954404565309 1043 301 4 144 769.5068 1374.078 1.574214 779.1299 772.2452 1375.774 1374.57 STAR 1043_301_4_144
1237649954404696240 1043 301 4 146 885.6207 1623.585 1.376673 895.5507 888.6517 1625.267 1623.74 STAR 1043_301_4_146
1237649954404761641 1043 301 4 147 650.9143 1427.041 1.341014 660.6393 653.5708 1428.734 1427.291 STAR 1043_301_4_147
1237649954404827183 1043 301 4 148 1113.983 1392.194 1.376363 1123.624 1116.774 1394.06 1392.558 STAR 1043_301_4_148
1237649954404892839 1043 301 4 149 660.5665 1675.602 1.419507 670.5806 663.4232 1677.605 1676.103 STAR 1043_301_4_149
1237649954404958295 1043 301 4 150 388.0017 543.4886 1.315735 397.787 390.6626 544.9947 543.6184 STAR 1043_301_4_150
1237649954405220551 1043 301 4 154 1181.748 723.6172 1.384718 1191.353 1184.283 724.8954 723.9062 STAR 1043_301_4_154
1237649954405285970 1043 301 4 155 525.838 170.6233 1.304848 535.241 528.4921 171.5378 170.919 STAR 1043_301_4_155
1237649954405482709 1043 301 4 158 390.7638 805.0055 1.467625 400.403 393.4771 805.9583 804.9384 STAR 1043_301_4_158
1237649954405548273 1043 301 4 159 1040.024 818.8397 1.33496 1049.397 1042.933 819.7768 818.7247 STAR 1043_301_4_159
1237649954405614174 1043 301 4 160 1377.263 1371.299 1.362804 1386.842 1379.932 1372.39 1371.171 STAR 1043_301_4_160
1237649954405679343 1043 301 4 161 112.0003 1402.668 2.970117 121.0471 114.5769 1403.819 1402.586 STAR 1043_301_4_161
1237649954405744766 1043 301 4 162 1234.493 1329.518 1.445866 1244.451 1237.292 1331.021 1329.796 STAR 1043_301_4_162
1237649954405875869 1043 301 4 164 1338.746 474.5038 1.345651 1348.719 1341.076 475.7411 474.7323 STAR 1043_301_4_164
1237649954405941250 1043 301 4 165 79.73812 366.7157 1.326708 89.64823 82.02708 367.8601 366.8565 STAR 1043_301_4_165
1237649954406006943 1043 301 4 166 489.9788 371.8486 1.407661 500.1939 492.3886 372.9437 371.811 STAR 1043_301_4_166
1237649954406072439 1043 301 4 167 851.0167 1460.202 1.405774 861.7516 854.2779 1461.894 1460.284 STAR 1043_301_4_167
1237649954406137919 1043 301 4 168 74.48936 471.2305 1.414173 84.8867 77.53965 472.3394 471.0978 STAR 1043_301_4_168
1237649954406203410 1043 301 4 169 324.4324 374.3965 1.517465 334.3467 327.6219 375.6809 374.5692 STAR 1043_301_4_169
1237649954406269059 1043 301 4 170 1386.934 750.7105 1.559815 1396.67 1389.606 751.9766 751.0045 STAR 1043_301_4_170
1237649954406334466 1043 301 4 171 205.0264 362.0936 1.660915 214.6298 207.5187 363.1778 362.3377 STAR 1043_301_4_171
1237649954406400081 1043 301 4 172 130.1047 1873.538 1.713932 140.3445 133.013 1875.347 1874.041 STAR 1043_301_4_172
1237649954406465541 1043 301 4 173 70.01185 229.9966 1.490526 80.1448 72.57451 230.9201 230.1237 STAR 1043_301_4_173
1237649954406531112 1043 301 4 174 460.1341 1050.396 1.50434 470.3133 462.9162 1051.69 1050.704 STAR 1043_301_4_174
1237649954406596625 1043 301 4 175 416.7066 660.6297 1.48914 426.8949 419.3088 661.668 660.5347 STAR 1043_301_4_175
1237649954406662299 1043 301 4 176 860.5609 138.0399 11.30723 870.9207 863.2791 139.0538 137.8795 STAR 1043_301_4_176
1237649954406727706 1043 301 4 177 881.9369 1635.056 1.58143 891.7202 885.1141 1636.717 1635.378 STAR 1043_301_4_177
1237649954406793458 1043 301 4 178 84.35537 1912.297 1.619791 94.03134 87.54443 1913.926 1912.889 STAR 1043_301_4_178
1237649954406858826 1043 301 4 179 837.9434 1879.898 1.475962 847.5049 840.9286 1881.713 1880.275 STAR 1043_301_4_179
1237649954406924435 1043 301 4 180 706.7821 1425.752 1.490231 715.8587 709.2086 1427.021 1425.806 STAR 1043_301_4_180
1237649954406989830 1043 301 4 181 227.1668 1595.597 1.523386 236.3344 229.9301 1596.814 1595.807 STAR 1043_301_4_181
1237649954407055396 1043 301 4 182 447.7245 1931.782 1.423163 456.9431 450.452 1933.427 1932.485 STAR 1043_301_4_182
1237649954407120903 1043 301 4 183 163.5243 1183.629 1.365167 172.0932 166.0398 1184.595 1183.61 STAR 1043_301_4_183
1237649954407186590 1043 301 4 184 1135.973 1264.028 1.379788 1144.754 1138.209 1265.036 1264.049 STAR 1043_301_4_184
1237649954407252011 1043 301 4 185 766.3766 1684.283 1.354097 775.4775 768.8206 1685.535 1684.713 STAR 1043_301_4_185
1237649954407317925 1043 301 4 186 546.3718 1575.073 3.333428 555.5397 549.2905 1576.168 1575.518 STAR 1043_301_4_186
1237649954407383048 1043 301 4 187 216.0339 1041.919 1.26039 224.9413 218.8739 1042.825 1042.062 STAR 1043_301_4_187
1237649954407448650 1043 301 4 188 1325.855 198.0712 1.244795 1334.139 1328.091 198.6703 197.7712 STAR 1043_301_4_188
1237649954407514149 1043 301 4 189 825.7131 570.2108 1.269677 834.2568 828.0562 571.2062 570.1317 STAR 1043_301_4_189
1237649954407579973 1043 301 4 190 183.9059 1762.953 1.418496 193.3338 186.6386 1764.539 1762.893 STAR 1043_301_4_190
1237649954407645194 1043 301 4 191 90.0089 1974.638 1.340341 99.28517 92.86552 1976.493 1975.023 STAR 1043_301_4_191
1237649954407710961 1043 301 4 192 1402.454 1104.067 1.144919 1411.377 1404.871 1105.454 1104.049 STAR 1043_301_4_192
1237649954407776407 1043 301 4 193 121.2811 1516.108 1.140414 130.2933 123.7755 1517.581 1516.219 STAR 1043_301_4_193
1237649954407841914 1043 301 4 194 1071.336 1490.553 1.130877 1080.37 1074.047 1492.353 1491.004 STAR 1043_301_4_194
1237649954407907650 1043 301 4 195 1220.224 371.6844 1.077623 1229.073 1222.497 372.8003 371.4434 STAR 1043_301_4_195
1237649954407972913 1043 301 4 196 637.9708 88.0726 1.159226 646.6744 640.193 89.10992 87.9265 STAR 1043_301_4_196
1237649954408038529 1043 301 4 197 511.0214 377.0222 1.168545 520.3588 513.4968 378.3025 376.8849 STAR 1043_301_4_197
1237649954408104028 1043 301 4 198 159.7231 566.136 1.159711 169.3911 162.3168 567.6308 566.217 STAR 1043_301_4_198
1237649954408759453 1043 301 4 208 1376.433 630.2573 1.458934 1386.987 1379.648 631.4167 630.3193 STAR 1043_301_4_208
1237649954409087092 1043 301 4 213 265.9055 337.2313 1.711264 275.4969 268.6229 338.106 337.0044 STAR 1043_301_4_213
1237649954409152534 1043 301 4 214 796.3903 329.2835 1.342809 806.0915 799.1742 330.4081 329.3629 STAR 1043_301_4_214
1237649954409480354 1043 301 4 219 1284.195 723.1454 1.374557 1293.537 1286.747 724.313 723.1542 STAR 1043_301_4_219
1237649954409545824 1043 301 4 220 183.7979 763.2407 1.349891 193.3065 186.3986 764.3076 763.2231 STAR 1043_301_4_220
1237649961381003336 1045 301 1 100 644.808 1905.81 1.295268 656.836 647.6453 1906.925 1902.86 STAR 1045_301_1_100
1237649961381068992 1045 301 1 101 498.4212 1589.45 1.38532 510.2404 501.268 1589.836 1586.615 STAR 1045_301_1_101
1237649961381134455 1045 301 1 102 1052.372 510.7625 1.360291 1064.188 1055.109 511.0936 508.7829 STAR 1045_301_1_102
1237649961381199907 1045 301 1 103 663.1225 1657.416 1.328621 675.4641 666.4165 1658.164 1654.954 STAR 1045_301_1_103
1237649961381265670 1045 301 1 104 1218.267 662.8137 1.412489 1230.603 1221.452 662.9193 660.3264 STAR 1045_301_1_104
1237649961381331011 1045 301 1 105 1179.156 959.0538 1.370395 1191.664 1182.224 959.5356 956.794 STAR 1045_301_1_105
1237649961381396562 1045 301 1 106 1025.863 273.3331 1.36869 1037.993 1028.73 273.1702 270.861 STAR 1045_301_1_106
1237649961381462102 1045 301 1 107 754.83 1896.26 1.452841 767.304 757.4597 1896.779 1892.779 STAR 1045_301_1_107
1237649961381527584 1045 301 1 108 607.5671 849.1859 1.400647 620.0092 610.2019 849.3981 846.4511 STAR 1045_301_1_108
1237649961381658659 1045 301 1 110 829.8677 1342.217 1.366284 842.6099 833.3707 1343.024 1339.859 STAR 1045_301_1_110
1237649961381724270 1045 301 1 111 475.0157 858.5749 1.363009 487.5384 478.4756 858.991 856.6151 STAR 1045_301_1_111
1237649961381790205 1045 301 1 112 773.0005 1718.714 1.792875 784.7486 776.0276 1719.335 1715.868 STAR 1045_301_1_112
1237649961381855362 1045 301 1 113 79.81037 159.1665 1.284124 91.36563 82.83508 158.5616 156.8486 STAR 1045_301_1_113
1237649961381986544 1045 301 1 115 1342.045 1115.667 1.28917 1354.082 1345.241 1115.868 1113.247 STAR 1045_301_1_115
1237649961382445149 1045 301 1 122 1149.45 731.6141 1.408259 1161.414 1152.255 731.8328 728.8337 STAR 1045_301_1_122
1237649961383034991 1045 301 1 131 509.118 1385.868 1.425891 521.2982 512.1635 1386.443 1383.063 STAR 1045_301_1_131
1237649961383297140 1045 301 1 135 1123.339 1142.621 1.275283 1134.808 1126.306 1142.805 1139.866 STAR 1045_301_1_135
1237649961383362846 1045 301 1 136 958.3411 218.6121 1.249927 970.0237 961.2302 218.0578 216.3799 STAR 1045_301_1_136
1237649961383428273 1045 301 1 137 272.4184 262.5498 1.22555 284.2732 275.262 262.2932 260.5609 STAR 1045_301_1_137
1237649961383493707 1045 301 1 138 724.3408 1940.28 1.185171 736.4717 727.2728 1940.766 1937.649 STAR 1045_301_1_138
1237649961383559173 1045 301 1 139 151.8873 585.3406 1.249904 163.9353 154.7292 584.8942 582.9509 STAR 1045_301_1_139
1237649961383624711 1045 301 1 140 133.7286 750.6912 1.298315 145.7842 136.3204 750.0446 747.8929 STAR 1045_301_1_140
1237649961383690488 1045 301 1 141 989.8241 1227.144 1.270439 1001.587 992.4762 1227.408 1224.452 STAR 1045_301_1_141
