objID run rerun camcol field rowc colc petroRad_r rowc_g rowc_i colc_g colc_i class imageName morphology
1237663787413274868 4264 301 2 34 371.6917 276.7036 6.224597 381.1101 374.612 277.2161 275.268 GALAXY 4264_301_2_34 spiral
1237663787414847916 4264 301 2 58 869.0792 1475.771 10.78757 879.2389 872.5502 1475.24 1474.256 GALAXY 4264_301_2_58 spiral
1237663788488130997 4264 301 4 51 973.2473 636.6528 6.771406 983.7418 976.2028 633.5766 635.7731 GALAXY 4264_301_4_51 spiral
1237663917335052608 4294 301 4 19 538.8478 296.5842 5.857401 549.1617 542.1381 292.9078 295.5095 GALAXY 4294_301_4_19 spiral
1237664092365914275 4335 301 2 186 652.2211 1199.671 8.347116 662.116 655.9276 1199.95 1198.912 GALAXY 4335_301_2_186 spiral
1237664092367487124 4335 301 2 210 756.2208 536.3105 7.258488 765.3179 759.4254 537.0069 536.1125 GALAXY 4335_301_2_210 spiral
1237664092368273612 4335 301 2 222 1398.064 1858.301 6.774908 1408.783 1401.36 1858.612 1858.18 GALAXY 4335_301_2_222 spiral
1237664093440573684 4335 301 4 200 1259.532 768.7892 6.89711 1268.455 1262.645 767.775 768.5595 GALAXY 4335_301_4_200 spiral
1237664093442539657 4335 301 4 230 873.3141 691.3184 10.19879 882.45 876.3723 689.3964 690.5942 GALAXY 4335_301_4_230 spiral
1237664093977313480 4335 301 5 198 935.6061 1527.119 7.383523 944.3 938.6447 1526.958 1528.612 GALAXY 4335_301_5_198 spiral
1237664104704966684 4338 301 1 49 513.959 1027.922 6.595672 525.5324 517.6154 1029.653 1026.247 GALAXY 4338_301_1_49 spiral
1237664105241182476 4338 301 2 39 1103.68 756.8077 10.65165 1114.116 1107.032 758.5999 756.1423 GALAXY 4338_301_2_39 spiral
1237664105776808180 4338 301 3 20 1104.813 1391.224 5.059996 1114.774 1107.799 1392.353 1390.482 GALAXY 4338_301_3_20 spiral
1237664106313547981 4338 301 4 18 916.925 128.3965 18.58275 926.7855 920.1491 128.1583 127.9344 GALAXY 4338_301_4_18 spiral
1237664106314203390 4338 301 4 28 1034.681 77.91968 6.374043 1044.789 1037.428 77.87463 77.60367 GALAXY 4338_301_4_28 spiral
1237664131010068777 4344 301 2 25 702.3859 444.7523 10.97481 712.3457 705.2551 447.4653 444.2176 GALAXY 4344_301_2_25 spiral
1237664131548774545 4344 301 3 53 1293.341 1880.174 13.55698 1303.559 1296.291 1882.691 1879.461 GALAXY 4344_301_3_53 spiral
1237664132084269258 4344 301 4 32 447.197 725.5289 6.410314 457.6764 450.1785 726.1919 725.3204 GALAXY 4344_301_4_32 spiral
1237664285636755493 4380 301 2 145 165.8356 1504.657 11.036 176.9609 168.8437 1507.967 1504.739 GALAXY 4380_301_2_145 spiral
1237664289400553691 4381 301 1 232 593.1489 1811.802 13.93381 604.8258 596.789 1813.802 1809.795 GALAXY 4381_301_1_232 spiral
1237664289937883354 4381 301 2 239 1374.483 1501.936 4.902132 1385.062 1377.735 1504.633 1502.001 GALAXY 4381_301_2_239 spiral
1237664291547775111 4381 301 5 228 310.8628 296.6111 16.83931 321.1465 314.2277 297.3552 298.3175 GALAXY 4381_301_5_228 spiral
1237664291548430520 4381 301 5 238 1357.51 92.4398 6.304051 1367.716 1361.085 93.13109 94.04233 GALAXY 4381_301_5_238 spiral
1237664667893497987 4469 301 2 216 1019.547 1342.794 6.291657 1030.816 1022.717 1347.205 1342.869 GALAXY 4469_301_2_216 spiral
1237664668431679588 4469 301 3 236 671.489 1630.569 10.11837 681.6948 674.4178 1631.073 1629.888 GALAXY 4469_301_3_236 spiral
1237664668969533631 4469 301 4 251 1284.791 1898.009 10.72542 1296.301 1288.17 1898.274 1898.656 GALAXY 4469_301_4_251 spiral
1237664669503127769 4469 301 5 201 1090.661 674.9464 8.309703 1101.648 1093.766 675.6694 676.636 GALAXY 4469_301_5_201 spiral
1237664834858057874 4508 301 1 181 356.377 689.2942 6.549031 369.8911 359.6714 689.9919 688.0887 GALAXY 4508_301_1_181 spiral
1237664835396763990 4508 301 2 209 1388.408 1337.905 11.60772 1399.997 1392.083 1337.954 1337.467 GALAXY 4508_301_2_209 spiral
1237664835931930655 4508 301 3 183 432.5149 1740.423 15.33397 444.4993 435.1464 1740.801 1739.568 GALAXY 4508_301_3_183 spiral
1237664836469850283 4508 301 4 199 682.7713 1096.605 15.12652 694.9041 685.7273 1095.192 1096.905 GALAXY 4508_301_4_199 spiral
1237664836470374509 4508 301 4 207 1277.681 1157.399 17.40573 1289.775 1280.508 1156.55 1157.537 GALAXY 4508_301_4_207 spiral
1237664836470898784 4508 301 4 215 770.4523 1865.184 6.195866 781.8492 773.639 1864.304 1865.453 GALAXY 4508_301_4_215 spiral
1237664852575912202 4512 301 2 198 1235.007 1116.956 10.40861 1244.272 1237.841 1122.258 1117.714 GALAXY 4512_301_2_198 spiral
1237664853113766045 4512 301 3 213 1310.872 1136.924 10.38342 1319.572 1313.089 1139.35 1136.208 GALAXY 4512_301_3_213 spiral
1237664853115339059 4512 301 3 237 1054.649 637.4025 8.802361 1063.83 1057.215 636.9977 635.9332 GALAXY 4512_301_3_237 spiral
1237664853651751130 4512 301 4 230 779.35 202.6203 7.454442 787.8885 782.0219 200.9924 202.7225 GALAXY 4512_301_4_230 spiral
1237664853654503640 4512 301 4 272 394.2226 1313.088 7.14804 405.2041 397.2989 1310.119 1312.961 GALAXY 4512_301_4_272 spiral
1237664854185083040 4512 301 5 176 507.277 829.2446 8.597341 514.6413 509.5672 836.2865 833.1368 GALAXY 4512_301_5_176 spiral
1237664854186918241 4512 301 5 204 1318.099 1382.869 6.457886 1326.731 1320.71 1386.566 1385.673 GALAXY 4512_301_5_204 spiral
1237664877803208837 4518 301 1 112 267.1483 145.184 4.840732 279.2727 270.322 145.4424 144.1052 GALAXY 4518_301_1_112 spiral
1237664877801504874 4518 301 1 86 112.4805 286.5489 6.902732 124.8642 117.1043 287.0203 283.9105 GALAXY 4518_301_1_86 spiral
1237664878875705448 4518 301 3 93 323.1922 640.8878 12.83892 333.9821 325.8726 640.9391 639.8074 GALAXY 4518_301_3_93 spiral
1237664879410675853 4518 301 4 64 375.8168 1352.141 5.66978 387.7365 379.0998 1351.946 1352.502 GALAXY 4518_301_4_64 spiral
1237665098463445183 4569 301 4 208 837.4731 998.0613 13.09323 849.0733 840.5127 998.0917 998.2043 GALAXY 4569_301_4_208 spiral
1237665103833202906 4570 301 6 224 578.3595 699.3685 19.36633 590.9536 581.4723 702.6321 702.2698 GALAXY 4570_301_6_224 spiral
1237665127457357898 4576 301 2 252 293.1476 67.35549 8.017178 304.1813 295.9121 68.31055 66.63795 GALAXY 4576_301_2_252 spiral
1237665129065480388 4576 301 5 214 1272.791 1809.315 15.79591 1283.839 1275.964 1810.495 1811.702 GALAXY 4576_301_5_214 spiral
1237665232670228631 4600 301 6 41 675.3361 584.2568 9.255771 687.2855 677.858 587.3958 587.0469 GALAXY 4600_301_6_41 spiral
1237671122687885381 5972 301 1 146 683.8947 1952.341 6.462184 697.4554 687.9262 1956.796 1951.286 GALAXY 5972_301_1_146 spiral
1237671122690703743 5972 301 1 189 452.1944 268.4472 8.50902 466.0154 455.7951 272.866 267.5788 GALAXY 5972_301_1_189 spiral
1237671122692866263 5972 301 1 222 1184.362 1809.28 8.963394 1196.928 1188.07 1814.428 1808.228 GALAXY 5972_301_1_222 spiral
1237671127517102263 5973 301 2 106 1120.446 1240.538 8.062555 1132.14 1123.588 1243.548 1240.555 GALAXY 5973_301_2_106 spiral
1237671128056463642 5973 301 3 144 883.0826 1792.803 6.611009 894.5178 886.0904 1795.504 1792.451 GALAXY 5973_301_3_144 spiral
1237671128053055532 5973 301 3 92 1114.817 512.2409 13.20888 1125.99 1117.329 513.5275 511.2981 GALAXY 5973_301_3_92 spiral
1237671128587501805 5973 301 4 55 729.1125 437.9277 12.2976 741.0882 732.2601 438.4605 438.1465 GALAXY 5973_301_4_55 spiral
1237671129130401913 5973 301 5 147 508.1081 1000.207 7.597837 519.1115 510.8979 1002.481 1002.42 GALAXY 5973_301_5_147 spiral
1237671129124044930 5973 301 5 50 567.6879 1568.154 14.83274 579.7053 570.5479 1569.305 1569.766 GALAXY 5973_301_5_50 spiral
1237671129660653810 5973 301 6 46 1270.123 396.1269 10.90138 1283.552 1272.692 398.4098 398.7787 GALAXY 5973_301_6_46 spiral
1237671129661505653 5973 301 6 59 791.772 234.0639 13.24146 804.657 794.3661 237.3116 236.8232 GALAXY 5973_301_6_59 spiral
1237671139872211114 5976 301 1 214 882.4826 279.0257 7.396817 893.3828 885.1747 285.0966 278.8743 GALAXY 5976_301_1_214 spiral
1237671140405936413 5976 301 2 166 620.2458 607.7996 4.805432 629.491 622.2214 612.1097 607.8997 GALAXY 5976_301_2_166 spiral
1237671142016155872 5976 301 5 160 1303.515 1526.351 9.030267 1313.369 1306.16 1530.182 1528.942 GALAXY 5976_301_5_160 spiral
1237671142016352533 5976 301 5 163 506.1911 1689.307 7.766594 515.9296 508.754 1693.521 1692.038 GALAXY 5976_301_5_163 spiral
1237671142016418009 5976 301 5 164 1108.482 1654.282 9.654127 1118.25 1110.845 1658.372 1656.812 GALAXY 5976_301_5_164 spiral
1237671142553223207 5976 301 6 163 855.5781 1635.286 19.05727 866.9856 857.7097 1640.871 1637.804 GALAXY 5976_301_6_163 spiral
1237671930672709685 6160 301 2 56 372.4226 1935.351 8.041295 382.6459 375.3999 1937.686 1935.346 GALAXY 6160_301_2_56 spiral
1237671932283322543 6160 301 5 56 956.2614 132.3537 5.91862 966.5196 959.2032 133.9806 133.7666 GALAXY 6160_301_5_56 spiral
1237671958052012193 6166 301 5 39 349.4657 1901.881 12.1216 358.5142 352.7961 1906.525 1905.117 GALAXY 6166_301_5_39 spiral
1237673704504164621 6573 301 2 208 365.8444 112.1351 9.79145 376.6701 369.3518 113.774 111.5573 GALAXY 6573_301_2_208 spiral
1237673705040183863 6573 301 3 195 1351.64 188.0441 6.0425 1363.101 1355.475 188.3913 186.932 GALAXY 6573_301_3_195 spiral
1237673705577316746 6573 301 4 199 598.0115 106.3599 10.3352 609.1201 601.6555 105.7818 106.2352 GALAXY 6573_301_4_199 spiral
1237673706114515311 6573 301 5 204 323.1698 1026.226 9.028079 333.5096 326.8716 1026.849 1028.203 GALAXY 6573_301_5_204 spiral
1237673706651779130 6573 301 6 210 748.6375 133.6478 81.67745 760.3364 751.8818 135.1615 136.4844 GALAXY 6573_301_6_210 spiral
1237674475438932209 6752 301 6 27 1389.865 409.1791 8.100578 1402.223 1392.572 408.5293 411.3383 GALAXY 6752_301_6_27 spiral
1237674648854265966 6793 301 1 119 163.3158 1190.906 7.926882 176.2172 166.7277 1191.915 1188.722 GALAXY 6793_301_1_119 spiral
1237674649391333465 6793 301 2 122 1045.776 693.5271 12.95615 1057.511 1048.837 694.3575 692.6289 GALAXY 6793_301_2_122 spiral
1237674649925451833 6793 301 3 80 217.8387 1503.69 11.64274 228.7737 220.7988 1504.32 1502.376 GALAXY 6793_301_3_80 spiral
1237648702967251093 752 301 1 278 946.6396 1512.992 8.620624 961.7038 951.0139 1518.184 1511.703 GALAXY 752_301_1_278 spiral
1237648703505629321 752 301 2 301 752.9887 770.9996 12.89731 765.8124 756.3086 774.503 770.6469 GALAXY 752_301_2_301 spiral
1237648704583434629 752 301 4 363 1284.266 360.7476 18.01763 1296.335 1288.148 363.6918 360.6988 GALAXY 752_301_4_363 spiral
1237648704598311361 752 301 4 590 161.1172 623.9117 7.105683 172.8656 164.3874 627.676 624.2681 GALAXY 752_301_4_590 spiral
1237648705116831849 752 301 5 310 171.4057 324.4838 6.038449 186.6686 178.0417 327.9091 326.2285 GALAXY 752_301_5_310 spiral
1237648705119060115 752 301 5 344 764.4883 1776.048 7.780798 776.5886 767.817 1778.997 1778.212 GALAXY 752_301_5_344 spiral
1237648720159309954 756 301 1 464 830.0154 1754.932 11.9069 842.2467 833.5981 1755.616 1752.331 GALAXY 756_301_1_464 spiral
1237648720163635352 756 301 1 530 1181.472 1649.795 10.45345 1193.245 1185.357 1649.347 1646.656 GALAXY 756_301_1_530 spiral
1237648720690937975 756 301 2 384 559.9172 1567.598 6.727467 571.2828 563.3067 1568.72 1566.757 GALAXY 756_301_2_384 spiral
1237648720697360592 756 301 2 482 1178.826 433.6189 5.750159 1189.744 1182.066 433.5835 432.0821 GALAXY 756_301_2_482 spiral
1237648720715907223 756 301 2 765 195.7614 1755.644 7.113612 207.1362 198.8492 1754.266 1754.546 GALAXY 756_301_2_765 spiral
1237648721226563768 756 301 3 365 251.5085 1856.166 7.487393 261.8667 254.9479 1856.298 1855.167 GALAXY 756_301_3_365 spiral
1237648721229774924 756 301 3 414 1388.924 1516.527 11.13892 1399.868 1392.154 1517.74 1515.04 GALAXY 756_301_3_414 spiral
1237648721232855215 756 301 3 461 435.2438 473.3123 6.835567 445.7844 438.3298 473.0478 471.534 GALAXY 756_301_3_461 spiral
1237648721252778376 756 301 3 765 1201.37 1791.45 5.821135 1212.436 1204.771 1789.476 1789.224 GALAXY 756_301_3_765 spiral
1237648721768743049 756 301 4 446 412.4843 614.8093 7.384284 423.4696 415.519 614.8449 614.2471 GALAXY 756_301_4_446 spiral
1237648721769070765 756 301 4 451 883.6862 820.4056 7.495107 894.9573 887.048 820.5392 820.1768 GALAXY 756_301_4_451 spiral
1237648721788862759 756 301 4 753 192.6738 1259.698 8.06989 203.9532 196.113 1258.799 1259.372 GALAXY 756_301_4_753 spiral
1237648721791615202 756 301 4 795 176.9458 159.1226 6.280416 188.0205 179.8365 156.78 157.8583 GALAXY 756_301_4_795 spiral
1237648722300305504 756 301 5 365 1181.637 1524.134 7.438523 1192.181 1185.057 1524.143 1525.788 GALAXY 756_301_5_365 spiral
1237648722305482951 756 301 5 444 733.3545 1121.756 7.948513 743.9813 736.4033 1121.57 1122.772 GALAXY 756_301_5_444 spiral
1237648722307645629 756 301 5 477 1308.978 1785.957 16.5097 1320.282 1312.25 1785.643 1787.523 GALAXY 756_301_5_477 spiral
1237648722837569753 756 301 6 371 860.2264 1683.351 8.168935 872.3091 862.8654 1685.163 1684.713 GALAXY 756_301_6_371 spiral
1237648722841960596 756 301 6 438 1005.188 342.6351 6.933386 1017.799 1008.373 343.9368 344.4439 GALAXY 756_301_6_438 spiral
